"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237673703962707200",101.974138645975,36.6611744094226,24.21224,22.28485,21.11178,20.31732,19.83817,0.150374182563769
"8","1237673429080868864",102.030028689687,36.731659548276,23.5002,23.48556,22.40672,21.66595,21.03438,0.150374343632309
"10","1237673703962706176",101.961264193971,36.6925207887377,24.47872,22.93007,21.84837,21.2091,20.71795,0.150374460545355
"11","1237673429080934400",102.067999910283,36.8015334274965,25.35522,23.34427,22.23145,21.54876,20.9764,0.15037407742051
"13","1237673429080868864",102.002351374955,36.7475738647744,23.35695,24.07741,22.8935,22.1374,21.65999,0.150374081820548
"14","1237673429080869120",102.033641149241,36.7482866742849,23.91786,23.72359,22.44901,21.77896,21.08247,0.150374188079812
"21","1237673429080933888",102.09686308932,36.8122455741784,24.71889,22.83611,21.71681,20.92202,20.36503,0.15037446058523
"23","1237673429080867584",101.905840197129,36.7850135179389,23.97354,22.8898,21.75182,21.11066,20.75579,0.150374676692567
"25","1237673429080868352",101.945166401221,36.7445132276571,25.10726,23.07455,21.83147,21.06748,20.66978,0.150374228553401
"26","1237673429080868352",101.971127942522,36.7266548080441,24.16908,23.123,21.94226,21.30712,20.88883,0.150374453905162
"27","1237673429080868864",102.004301955293,36.7245839363258,23.75985,23.96599,22.88794,22.26044,21.24807,0.150374080894508
"29","1237673429080868864",101.898335315082,36.7180595009282,25.82244,23.57862,22.34742,21.59093,21.04523,0.150374017697968
"31","1237673703962707712",102.065509957633,36.6578333892944,25.71724,23.40499,22.28683,21.6469,20.88739,0.150374035250268
"32","1237673429080934144",102.044411512149,36.782637754655,24.93545,23.85755,22.73421,21.95853,21.78302,0.150374020556494
