"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"2","1237658423014130176",153.533609451787,5.84630063859917,24.31668,23.06279,22.13282,21.97252,21.89401,0.150401489790827
"3","1237658423014130688",153.5205038406,5.83594995066415,25.46016,23.47737,22.4271,22.35143,21.83635,0.150377204723603
"4","1237658423014129920",153.521841372428,5.97641161954751,22.04351,21.31341,20.26345,20.10051,19.80559,0.148756613107222
"5","1237658423014129920",153.522247068169,5.91790514452624,21.80071,20.93232,20.03671,19.80615,19.50177,0.146085058322964
"8","1237658423014130688",153.518791740362,5.83302902021572,22.77596,23.42465,22.44641,22.36117,21.84955,0.150412197488241
"14","1237658423014130176",153.49630682328,5.84348067267347,22.76081,22.33672,21.27973,21.08667,20.79942,0.1507506906088
"17","1237658423014130176",153.484159809826,5.97269740684497,23.67276,22.47124,21.54858,21.33782,21.22373,0.150558215028503
"18","1237658423014130176",153.484894783083,5.96177191583013,22.86679,22.44888,21.51322,21.44971,20.81496,0.150678160954487
"21","1237658423014064384",153.420253209118,5.96348192746037,22.57085,22.52314,21.54377,21.40727,21.56044,0.150616277706856
"23","1237658423014130432",153.585720745623,5.85581584883826,22.56934,22.48147,21.46784,21.24401,20.68936,0.150711157718915
"26","1237658423014130176",153.486295932112,5.83398806541749,25.72952,23.10177,22.04575,21.81262,21.15608,0.150381757937357
"29","1237658423014130176",153.479240432336,5.92211227493753,24.72768,22.91282,21.99831,21.93603,21.48966,0.150401758772521
"30","1237658423014130688",153.570260823698,5.85014237482164,24.99345,23.68185,22.65753,22.46133,22.26975,0.15037683618302
"31","1237658423014130176",153.512493942428,5.9408240409854,22.56797,21.95734,20.96095,20.75516,20.1378,0.150793112563926
"34","1237658423014065152",153.423655263836,5.95026156441104,23.36728,23.76272,22.72252,22.57869,22.77378,0.150381555446274
