"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237662663753728256",239.994077991702,26.6869997789029,25.06923,21.77938,20.71239,20.2405,19.97376,0.150538005329933
"2","1237662305663124224",240.044367969997,26.7808763829803,22.77621,22.22175,21.21429,20.75866,20.48901,0.150858732415519
"4","1237662305663124224",240.024104974594,26.7522757273507,22.78946,22.60119,21.52459,21.08326,20.82762,0.150803547904445
"10","1237662663753729024",240.030489100786,26.6479844719277,23.64528,22.06892,20.97252,20.36885,20.21702,0.150820067883419
"13","1237662305663189760",240.113727974086,26.6758081845437,22.7312,21.59171,20.5078,20.08612,19.61003,0.148955855158511
"16","1237662305663189504",240.156380509158,26.8064995197543,23.43848,22.5772,21.41943,20.99754,20.45267,0.150784567396388
"19","1237662305663189760",240.117331256136,26.7060363056461,23.67219,21.29268,20.17381,19.68845,19.28346,0.149351488523731
"21","1237662305663124480",240.037559610455,26.7626060040472,24.22015,22.88417,21.75662,21.14878,20.73042,0.150536288903363
"22","1237662305663190272",240.073832983083,26.6839068795314,24.62998,23.59294,22.47011,22.04065,21.53257,0.15039310202937
"25","1237662226235588864",240.015975767097,26.6904187857638,23.73845,23.03017,22.04602,21.55143,21.68194,0.150486674057497
"28","1237662226235589632",240.017159678521,26.7065605053794,25.00429,24.10384,23.01087,22.50783,21.41946,0.150377662208628
"30","1237662226235654656",240.089670463709,26.6639727877819,23.18024,22.56941,21.47976,20.93296,20.21998,0.15084604805531
"34","1237662305663123968",240.094121084753,26.7945797852505,22.11122,21.94857,20.87349,20.36071,20.10714,0.149305190699894
"35","1237662305663123712",240.039172564721,26.7194960531752,21.77178,20.6051,19.48574,19.02667,18.74105,0.127946076741755
"42","1237662305663190016",240.173656940795,26.7353858329975,23.33255,22.93971,21.91111,21.47383,21.56866,0.150555353422899
"43","1237662305663124736",240.053363704733,26.7771176470186,23.22784,23.50755,22.49979,21.90677,21.79682,0.150436146812975
"48","1237662305663188992",240.166737982249,26.6651889278296,22.41421,21.7878,20.72007,20.21294,19.83006,0.149180970433485
"59","1237662663753729024",240.008751500187,26.6667376744815,23.33468,22.21836,21.08659,20.63368,20.41179,0.150867972239229
"62","1237662305663189248",240.131203031288,26.7080629281068,23.45738,21.83554,20.71265,20.12681,19.7895,0.150554864380885
"63","1237662305663124224",240.005663430606,26.7378720649793,23.04744,22.10887,21.07834,20.58359,20.16536,0.150852534457315
"66","1237662226235589632",239.999922102539,26.6915127360344,24.6129,23.59538,22.55041,22.13195,21.10674,0.150395344212663
"68","1237662305663189760",240.124372722011,26.7320228148235,23.57781,22.42354,21.31694,20.7999,20.37071,0.150813452765994
"72","1237662305663189248",240.102729722708,26.6735679543406,23.05602,22.20557,21.1762,20.61511,20.45043,0.150883447936572
"76","1237662305663124480",240.067973511101,26.7333608585773,25.75491,23.1692,22.04767,21.53255,21.43125,0.150386109992895
"77","1237662305663124480",240.033367269424,26.736999301416,23.95326,21.1689,20.12885,19.65282,19.36945,0.149616638577007
"78","1237662305663123712",240.033752272684,26.7834761429069,23.8559,23.4364,22.35322,21.85988,21.61648,0.150427266108278
"79","1237662305663124480",240.101436350271,26.8147313403776,24.54362,23.41329,22.2811,21.85714,21.75681,0.150401865611622
"81","1237662663753728256",240.01139729659,26.6514143107384,23.2799,23.26567,22.23264,21.64748,21.13608,0.150510737378808
