"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"4","1237678620081914368",313.579113100013,2.52242377935668,20.02214,18.68887,18.14249,17.94883,17.84877,0.946153844231017
"23","1237678620081915392",313.632243166683,2.4055280269911,22.10211,21.13811,20.59283,20.42754,20.09317,0.367450703472462
"24","1237678620081914368",313.59702856979,2.44045315062672,21.50316,20.03879,19.37249,19.17369,19.08327,0.762900874867169
"27","1237678620081914368",313.583152819586,2.50773728617324,20.27195,18.66672,18.03882,17.79291,17.66926,0.906370189538148
"28","1237678620081914880",313.705278306533,2.46370758009699,19.59419,18.27521,17.76429,17.5166,17.41942,0.952481010200774
"40","1237678620081980160",313.738798276785,2.55564110632557,20.58153,19.28377,18.76122,18.52733,18.43741,0.923669778445737
"41","1237678620081914624",313.680395933681,2.47917725748222,21.19962,19.76214,19.09924,18.78871,18.61435,0.842933015107992
"42","1237678620081914624",313.640744541198,2.42348000665841,20.20092,18.64903,17.98646,17.73912,17.55497,0.896496849158608
"43","1237678620081914624",313.624664254607,2.4956373854312,20.68646,19.29506,18.64195,18.39733,18.18202,0.902142767815256
"59","1237678620081980160",313.743462482066,2.55898685403874,20.82034,19.18477,18.51264,18.2359,18.09389,0.87854601484634
"61","1237678620081915136",313.664406220526,2.55335956024854,22.40116,21.6168,21.03639,20.84422,20.60576,0.233111071705095
"62","1237678620081914624",313.664320208537,2.44750480321226,20.94207,19.80086,19.2764,19.03066,18.88439,0.871061858755292
"63","1237678620081979392",313.744445982988,2.44432509253162,20.14248,18.8674,18.36707,18.16834,18.07515,0.948309953174167
"65","1237666210876359168",313.700099419477,2.40245888085407,19.20276,17.94455,17.43124,17.22565,17.12596,0.968576918661019
"71","1237678620081914368",313.581145195773,2.52444961977206,20.16783,18.99839,18.46246,18.26248,18.1651,0.943733489195863
"72","1237678620081915392",313.581268096208,2.47739589254553,22.97408,21.70209,21.0385,20.86815,20.82945,0.201018482241895
"75","1237678620081914624",313.639508899979,2.55997696620521,19.85952,18.36554,17.74262,17.50147,17.32872,0.915854337049819
"77","1237678620081915904",313.697200157868,2.480824997185,22.65611,21.52456,20.89902,20.53729,20.80011,0.229608999720277
"81","1237666210876359680",313.69726818791,2.40033080431712,20.00298,18.62194,17.98538,17.7003,17.52081,0.908333915901802
"82","1237678620081914624",313.655470084141,2.5230808840358,19.11509,17.85166,17.35889,17.15399,17.04442,0.971990757183692
"83","1237678620081914624",313.656081677858,2.46807819189484,20.57405,19.02312,18.39048,18.1101,17.9727,0.900388689341324
"84","1237678620081914880",313.693115633922,2.52029397682331,19.75188,18.50181,18.01453,17.80589,17.73255,0.957916737472386
"92","1237678620081914368",313.591159787886,2.47072727716161,20.61059,19.24359,18.69466,18.46434,18.39365,0.920380264278305
"93","1237678620081914368",313.591066667035,2.55814385032066,19.93662,18.79993,18.28112,18.08706,18.03531,0.95302674630867
"94","1237678620081914624",313.643481970669,2.53138361394033,21.19953,19.83928,19.25266,18.98988,18.93491,0.835450634606409
"95","1237678620081915136",313.668914845933,2.5593386854412,21.77971,20.54619,19.98739,19.74962,19.64735,0.601344297850183
"99","1237678620081914624",313.685758471166,2.40477314535248,20.67187,19.37114,18.75709,18.50211,18.3959,0.907075321293148
"100","1237678620081914112",313.684742991145,2.45561822744532,20.45822,19.23285,18.70374,18.43732,18.39555,0.927490299564884
"103","1237678620081914624",313.636120449496,2.55165279154686,19.35162,17.88363,17.32415,17.10572,16.98402,0.956233106088556
"104","1237678620081914624",313.618358207723,2.52829707534431,19.42714,18.02938,17.4535,17.268,17.20833,0.959272352822864
"108","1237678620081914624",313.638683381675,2.46380429785877,20.64352,19.35644,18.81711,18.56132,18.4268,0.917219277695233
"109","1237678620081914624",313.638358319161,2.41318799240308,20.29384,18.89603,18.34224,18.11187,17.96281,0.93294448918118
"113","1237678620081915904",313.701860718159,2.54992545032311,22.24764,21.18479,20.66932,20.42504,20.40276,0.317232306948262
"114","1237678620081914880",313.701191549001,2.52525313132613,19.42707,17.9652,17.42709,17.20591,17.13239,0.957544641307552
"116","1237678620081914624",313.670893794075,2.47731786657898,20.94092,20.00227,19.51362,19.26974,19.11418,0.837450501710922
"120","1237678620081979904",313.729727342001,2.51733080043396,20.42575,19.11555,18.61073,18.40945,18.31679,0.936643819465165
"124","1237678620081915392",313.627288696732,2.52234028013033,22.38644,21.46762,20.96725,20.64269,20.38976,0.268821016807932
"125","1237678620081914624",313.65149463679,2.46308597709348,19.49418,18.27942,17.78327,17.55379,17.43865,0.95900536836684
"126","1237678620081914624",313.651449508505,2.44854649712703,21.29636,20.09149,19.46128,19.21104,19.0197,0.799330043287175
"127","1237678620081914368",313.584459768328,2.41534223824867,19.34785,17.88222,17.28128,17.05242,16.95884,0.952489140401501
"129","1237678620081914624",313.632945673823,2.56674134418826,20.57842,19.22904,18.72009,18.53166,18.34471,0.929357366523914
"130","1237678620081914368",313.585503859992,2.46587221359803,19.57211,18.2716,17.75892,17.56556,17.50378,0.960851116109093
"136","1237678620081980928",313.716339852445,2.44606796635598,22.42708,21.21538,20.60006,20.42355,20.27385,0.313282855671334
"140","1237678620081979904",313.715966972765,2.43826329015315,20.21881,18.86741,18.30812,18.1026,17.98991,0.938463713545605
"151","1237678620081979392",313.711817352316,2.51387138788125,21.41306,19.7806,19.14631,18.8681,18.76989,0.80964944603616
"152","1237678620081914624",313.656729139019,2.51917425087618,21.24412,19.73953,19.18784,18.91082,18.79511,0.84720915668804
"153","1237678620081914624",313.657690165984,2.4623249818555,21.69671,20.12638,19.46363,19.16292,19.01696,0.730828924887654
"156","1237678620081979904",313.71082328187,2.56349569407532,20.24788,18.77421,18.20224,17.97407,17.77497,0.926173597791827
"157","1237678620081979904",313.710767190402,2.56212220087986,20.18018,18.497,17.87457,17.64408,17.54786,0.906549605111588
"163","1237678620081980672",313.737015630183,2.43168032557653,21.83689,20.87712,20.19671,20.01038,19.66173,0.516342881462209
"164","1237678620081915392",313.630183542671,2.50900571537612,22.32243,20.99748,20.42522,20.24368,20.12045,0.375253559591237
"170","1237678620081914880",313.634524020098,2.52676724210466,22.28259,20.43313,19.79593,19.49539,19.37149,0.551807081647266
"173","1237678620081979904",313.723794191218,2.53284335467929,21.74011,19.98902,19.32048,19.03444,18.91444,0.730610514297776
"174","1237678620081913856",313.616442846466,2.50847781469316,20.26671,18.94494,18.33881,18.14329,18.01792,0.932511675966328
"180","1237678620081914624",313.682568065461,2.51178567941327,20.97485,19.13025,18.46407,18.20409,18.11221,0.858261173462688
"181","1237678620081914624",313.662419201837,2.41001160878834,21.48024,20.20281,19.65655,19.34912,19.21464,0.755999823308775
"184","1237678620081913856",313.621694036311,2.51883250715415,21.7512,20.36118,19.78182,19.57495,19.44313,0.663771344335931
"186","1237678598070272512",313.740504471057,2.39973717133803,21.61366,20.11876,19.43397,19.10474,18.90198,0.752974210265943
"193","1237678620081914624",313.666609136222,2.4705277920698,20.5543,18.78707,18.11322,17.80338,17.64893,0.856707422067991
"194","1237678620081914624",313.675587749015,2.54623855399524,19.88647,18.58519,18.05516,17.80763,17.74116,0.94626832098574
"197","1237678620081914624",313.674901803214,2.43868113689005,20.60419,19.18399,18.64312,18.39854,18.28046,0.921686065974236
"201","1237678620081979392",313.733006512138,2.44720039353133,20.88612,19.50342,18.87505,18.60678,18.48204,0.887092646330138
"202","1237678620081914624",313.687459869295,2.49713246233053,20.18257,18.7224,18.1666,17.92062,17.84359,0.932928839691336
"204","1237678620081980928",313.73198028852,2.56192007762804,22.84584,21.79917,21.17403,20.99785,20.81685,0.197684849400136
"205","1237678620081914368",313.595776801465,2.4648480445898,20.25755,18.89735,18.27005,18.01806,17.9216,0.922478782936472
"213","1237678620081914368",313.612017215486,2.40540668405352,22.24975,20.55537,19.90101,19.64502,19.55003,0.525599950580702
"216","1237678620081979904",313.712055586168,2.56068667823661,20.72507,19.16753,18.59471,18.33686,18.22644,0.907797701943828
"217","1237678620081979904",313.71286732955,2.50192304317372,20.16378,18.53049,17.9198,17.69612,17.55283,0.911650974050988
"220","1237678620081914624",313.62870689929,2.56600769599417,20.21131,18.53031,17.91192,17.70731,17.58895,0.911453758371798
"222","1237678620081914624",313.623527578914,2.46229184577279,20.78561,19.34863,18.73811,18.51351,18.40476,0.901442387404953
"223","1237678620081914624",313.647786823344,2.40497409159631,19.20324,17.82003,17.28602,17.04939,16.90501,0.961982852807375
"234","1237678620081915648",313.677322792088,2.50279090516197,22.68822,20.65505,19.98316,19.63009,19.44135,0.433118629186727
"238","1237678620081914624",313.68357195175,2.42641634194615,21.67939,20.12756,19.44788,19.16123,19.04422,0.728307548955602
"240","1237678620081914624",313.683965726132,2.55752159770213,19.61384,18.18025,17.60107,17.32648,17.2429,0.936338398987613
"241","1237678620081914624",313.683548541431,2.5043492983068,21.20615,20.1022,19.5987,19.3844,19.25537,0.793716131180654
"242","1237678620081914624",313.684124812265,2.48368224458116,20.77245,19.42039,18.88955,18.63457,18.53707,0.907829401286477
"245","1237678620081915648",313.683825341566,2.52095189404409,22.08706,21.0336,20.41921,20.16215,19.98768,0.412471733739407
"248","1237678620081914624",313.648992043246,2.44267179909441,19.21233,17.8094,17.28289,17.05467,16.95625,0.965251689003453
"250","1237678620081915392",313.610278765857,2.56738929671324,22.13686,21.21493,20.55999,20.26492,20.08305,0.361709614692885
"252","1237678620081914112",313.649990553378,2.48476150836536,20.25861,18.61777,17.9364,17.64254,17.49064,0.870150306346692
"254","1237678620081914368",313.616217239722,2.48592458694003,19.50115,18.10551,17.5121,17.29739,17.20872,0.949201174911289
"255","1237678620081914368",313.616022753307,2.40386808116391,19.63363,18.22608,17.70366,17.46931,17.33362,0.947760237224244
"258","1237678620081914368",313.593192450496,2.39974083557545,21.23352,20.07372,19.55924,19.39278,19.44353,0.767783103177213
"259","1237678620081980928",313.719381213068,2.49708717163867,22.73051,21.4515,20.88869,20.55414,20.45986,0.251528608998518
"260","1237678620081979392",313.728569389251,2.48365887112706,22.00829,20.19872,19.51557,19.29246,19.23922,0.633101740060192
