"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237654653097345792",118.889843382433,35.6074883933818,23.1018,21.60816,20.86328,20.56933,20.27511,0.150339860976406
"2","1237654653097280256",118.827575827009,35.5836952253456,23.44576,22.54537,21.81497,21.47238,21.91947,0.150387217414627
"5","1237654653097280256",118.808538118646,35.5621258323935,23.19561,22.61899,21.80316,21.34141,21.16047,0.150392077554364
"6","1237654653097280512",118.822302208317,35.6151032124997,23.93909,21.76503,20.92411,20.59759,20.16103,0.1503846058267
"7","1237654653097345792",118.956263540853,35.5695526946523,23.05927,23.11317,22.23608,21.89032,21.83665,0.150381519377102
"8","1237654653097345536",118.919916075699,35.5794146142614,24.1081,21.64941,20.72633,20.3847,20.10291,0.150376038349282
"9","1237654653097280512",118.944480364422,35.5102075498983,23.53122,23.35555,22.50788,22.04847,21.85991,0.150377640042863
"10","1237654653097280256",118.850867510088,35.5652992973579,22.81348,22.43091,21.6042,21.30889,20.52785,0.150393659749079
"12","1237654653097280256",118.881530696265,35.5431168345522,23.17958,22.51197,21.78179,21.42766,22.20135,0.150387792419181
"14","1237654653097280256",118.952178663309,35.4803134633114,23.07392,21.70933,20.80364,20.45824,20.06233,0.15032049385435
"15","1237654653097280256",118.798664747213,35.5653787655281,23.36201,21.92502,21.05569,20.65676,20.42977,0.150382526651645
"18","1237654653097280000",118.805737105554,35.561129367944,22.08721,21.70888,20.9429,20.65339,19.98363,0.15017217759304
"19","1237654627862447104",118.774639216939,35.6312369149397,23.92237,22.83932,22.02468,21.66771,20.75384,0.150383942483188
"21","1237654653097280256",118.886683790409,35.5180927663104,24.08499,22.31242,21.55134,21.2337,21.09789,0.150389410779989
"22","1237654653097279744",118.936240748674,35.5223194301318,23.90815,23.54611,22.78575,22.32247,22.683,0.150374966763313
"30","1237654653097280256",118.893767056718,35.4893328520375,22.67323,21.55258,20.79497,20.33727,19.97338,0.150219309135819
"31","1237654653097280512",118.818970914957,35.4819354762815,25.18398,23.28664,22.39065,21.93019,21.57505,0.150375027818161
"34","1237654653097280512",118.947293250195,35.5006736972009,25.34486,23.2231,22.35449,21.962,21.49483,0.150374929404411
"36","1237654653097345536",118.925362863618,35.6340235891867,24.19702,22.96467,22.18611,21.78139,21.98066,0.150378045960368
"37","1237654653097279744",118.800844798696,35.485146181119,23.72747,22.83011,22.00605,21.63081,21.88178,0.150382018825444
"38","1237654653097345792",118.938856368278,35.594279636212,24.85516,22.75266,21.99549,21.70833,22.27772,0.150376434045158
"39","1237654653097280256",118.774437908865,35.5503746361948,24.31902,22.55405,21.7289,21.35342,20.52468,0.150385449319056
"40","1237654653097280256",118.754227194519,35.5829853843166,23.61732,22.50509,21.65874,21.31107,20.74916,0.150392364848741
"49","1237654627862447104",118.760641287821,35.6329724603466,22.78086,22.20725,21.4,21.12119,20.59468,0.150389275720899
"52","1237654653097280000",118.767949778404,35.5310520489175,22.49311,21.30391,20.48509,20.19366,19.7961,0.150002624834882
"54","1237654653097214976",118.751157743377,35.4684920569765,23.96061,22.27745,21.38993,21.06178,21.09306,0.150391698992747
"55","1237654653097345536",118.831308861172,35.6334477223211,24.38762,21.98514,21.12888,20.71256,20.48873,0.150389683759764
