"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237671167245287680",170.241074740127,-10.8797985036266,23.66606,22.12231,21.45575,21.19421,21.17508,0.150519663404303
"2","1237671167245287680",170.180191433451,-10.8407039682971,22.87716,22.46689,21.93077,21.63069,21.37543,0.15052577353942
"3","1237671167245222656",170.165107295779,-10.9168239715271,22.7018,21.29095,20.59843,20.41284,20.23046,0.148786040016748
"4","1237671167245222400",170.165429104288,-10.9478197713571,24.3278,22.37827,21.74726,21.54836,20.93466,0.150451539817937
"5","1237671167245222656",170.14406749147,-10.909490196686,23.02585,22.81993,22.18311,21.87192,20.86189,0.15048718597491
"6","1237671167245221888",170.122496101509,-10.8469324493526,23.10928,21.32671,20.70651,20.48273,21.94262,0.150346326404542
"10","1237671167245222656",170.159673746886,-10.869009071401,21.96282,20.90043,20.34178,20.03871,19.7378,0.143069318294994
"12","1237671167245222656",170.230193419787,-10.90874089244,22.18808,20.93108,20.40195,20.17301,20.64839,0.146770183011166
"19","1237671167245222400",170.096969978856,-10.8900094491362,22.61808,21.63632,21.00952,20.79533,20.34317,0.149946001672875
"20","1237671167245157120",170.095676106064,-11.0035381745052,21.79182,22.16276,21.51473,21.35309,20.95428,0.150350712895105
"22","1237671167245287680",170.257855791272,-10.886719596003,22.31699,22.49244,21.90263,21.58193,21.28012,0.150530527757718
"23","1237671167245222400",170.154549210545,-10.9775873384236,22.27213,20.94581,20.32576,20.01966,19.95596,0.145001546446053
"26","1237671167245222400",170.125776202621,-10.907036356073,22.90204,21.69079,21.13802,20.79388,20.9523,0.15038343313945
"27","1237671167245287680",170.224797678712,-10.8760500701879,22.92484,21.74594,21.12318,20.77896,20.41445,0.150264767026377
"30","1237671140938679040",170.261230377721,-11.0002085769389,24.20542,22.70226,22.16614,21.95976,21.20696,0.150422928903398
"33","1237671167245222144",170.157800164591,-10.8578618680464,24.59447,21.19194,20.58237,20.32708,20.20353,0.150224335836013
"34","1237671167245222656",170.158215523446,-10.8508940534966,23.30124,22.22701,21.55134,21.23514,20.93884,0.15054195011778
"35","1237671167245222656",170.245211646258,-10.9497985855785,22.82433,22.34866,21.65273,21.39322,21.11093,0.150547800908013
"40","1237671167245222400",170.145673120472,-10.9747731774788,22.76023,20.70807,20.07026,19.77147,19.61771,0.144454297258271
"41","1237671167245222144",170.146076629968,-10.9932725407911,22.22546,21.63139,21.06295,20.84311,20.20772,0.149597649757351
"43","1237671167245222656",170.131318890802,-10.9067475000258,22.68062,22.66591,22.0369,21.80915,22.88993,0.150436885580908
"46","1237671167245222144",170.111905886298,-10.9855662445402,21.89974,22.39769,21.73432,21.56183,21.27278,0.150486802921602
"47","1237671167245222144",170.112649045236,-10.8638234690327,20.87775,19.73965,19.20377,18.95267,18.84418,0.121240246215938
"48","1237671167245222144",170.209734179064,-10.9463009972473,20.86398,20.09215,19.5098,19.19153,19.04667,0.121971513314868
"50","1237671167245222144",170.140373512998,-10.8985349148484,20.80893,19.49319,18.88093,18.66622,18.54747,0.124514724893549
"51","1237671167245222144",170.10968817768,-10.932904213378,20.66194,19.26084,18.73406,18.52057,18.45579,0.129541410132716
"52","1237671167245222400",170.201358751473,-10.9901136590104,22.25662,21.73324,21.14164,20.86842,20.22066,0.149815278809327
"54","1237671167245222400",170.10850403405,-10.9297958722609,23.36655,22.67724,22.14511,21.84801,22.29018,0.150435756159506
"59","1237671167245222656",170.090824316216,-10.8811270815772,22.70641,22.61239,22.09747,21.90353,21.21378,0.15050942803144
"63","1237671167245222144",170.248044603751,-10.9541471168993,20.80666,19.53853,18.9386,18.70381,18.58892,0.123620903876679
"64","1237671167245222656",170.169997269185,-10.9209452582785,22.60515,22.76714,22.07399,21.72931,21.96379,0.150471971413718
"65","1237671167245287680",170.249639634744,-10.8895478125888,22.29218,21.47608,20.93159,20.62334,20.23898,0.149157297392164
"67","1237671167245222400",170.177687439527,-10.9690379361917,23.47495,22.59557,21.99567,21.7967,22.10079,0.150447348324279
"68","1237671167245222400",170.176511760776,-10.991691741583,24.83863,22.80188,22.18862,21.91293,21.88737,0.150391618422993
