"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237651274033136128",123.424147090883,50.5613836173271,22.50097,21.48846,20.15844,19.57868,19.17391,0.146185700737869
"3","1237651274033201408",123.329998006789,50.6273762103089,23.47559,21.70863,20.28609,19.67902,19.37,0.1486961709439
"5","1237651274033201664",123.514018983611,50.6268290483398,23.27643,22.70911,21.27938,20.56783,20.26977,0.150074849185859
"6","1237651274033201664",123.560044044023,50.5877062411716,22.89621,22.33667,20.95538,20.25557,19.71183,0.149479902964387
"11","1237651274033201664",123.49990029501,50.650385541659,24.85457,22.29897,20.79594,20.14762,19.72931,0.150200762065176
"14","1237651274033135872",123.450387469341,50.5570375568109,22.45289,19.4764,18.03905,17.34045,16.97561,0.144829529703413
"16","1237651274033201152",123.377916814564,50.7015237324618,25.21091,22.89653,21.54603,20.85438,20.50794,0.150352611610783
"17","1237651274033201664",123.332036640852,50.6538055790986,25.09614,21.37109,19.99246,19.42968,19.07576,0.149896532569015
"25","1237651274033201408",123.510854684625,50.5653375519787,21.92709,20.18449,18.84476,18.29886,17.9604,0.137067112387421
"26","1237651274033136128",123.37223762787,50.5833503054703,26.20734,22.34517,20.86864,20.1791,19.85669,0.150349104538984
"28","1237651274033201664",123.448718410906,50.5890865258134,22.73462,21.46921,20.10838,19.40292,18.98125,0.146504246944709
"32","1237651497370910976",123.304628377581,50.6718943458988,23.405,21.81107,20.39312,19.73932,19.07712,0.148805471890127
"33","1237651274033201664",123.53650198188,50.5951991636861,25.61061,21.69307,20.22857,19.6795,19.16626,0.150199464471782
"34","1237651274033136128",123.34115161372,50.587095058687,24.31558,22.52911,21.03838,20.44892,19.94971,0.150189161330854
"36","1237651274033136128",123.306730362832,50.5883658941956,25.08439,22.43986,20.98063,20.42441,20.09448,0.150288372349921
"38","1237651274033136128",123.31296618386,50.5644095306914,24.02553,22.91838,21.59502,20.88457,20.41756,0.150297406999844
"40","1237651274033201152",123.550483648551,50.5618403767831,21.71709,19.09568,17.69522,17.12499,16.77312,0.142619253781744
"41","1237651274033201664",123.327792252291,50.6735330197321,24.18487,21.27586,19.85369,19.29472,18.89572,0.148902960595215
"47","1237651274033266944",123.551842489302,50.7130170994835,25.55749,21.01567,19.5969,18.9842,18.61907,0.150008138073988
