"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"4","1237658425171116544",175.349663382546,8.53733154055947,22.28559,21.57837,21.26813,21.04668,21.94199,0.150425821315558
"5","1237658425171116288",175.350632054032,8.56118449055928,21.17723,20.36365,20.10791,19.92123,19.63259,0.146173170730989
"6","1237658425171116544",175.297980252284,8.59788132213479,23.243,21.59509,21.26552,21.02927,21.06749,0.15044203610669
"8","1237658425171116544",175.343144058738,8.55291292948135,23.26931,21.99494,21.73788,21.49239,21.5771,0.150428715215337
"9","1237658425171116544",175.342766227398,8.54657135596874,23.41923,21.81522,21.54453,21.35521,22.3088,0.150420189099281
"11","1237658425171181824",175.408653474519,8.56166864238339,22.25152,22.23549,21.90944,21.67206,21.65172,0.150426388461367
"14","1237658425171116544",175.311078146855,8.55361746123934,23.04506,21.88588,21.66846,21.54781,21.40978,0.150439747090343
"15","1237658491203617024",175.390610273408,8.67322174561498,22.004,21.3484,21.10409,20.84579,20.96326,0.150235888216516
"17","1237658491203617024",175.380661971892,8.69982703656186,23.12638,22.00742,21.72893,21.50445,21.36932,0.150434532136816
"18","1237658491203617024",175.37963309117,8.69527262766474,23.48368,22.26379,21.99606,21.81612,22.25835,0.150399615345997
"21","1237658425171116032",175.280381154112,8.5615302241167,21.25022,20.39639,20.06761,19.9136,19.91476,0.146541807378576
"22","1237658425171116032",175.281454893715,8.56268440699645,20.99412,20.01519,19.75689,19.6113,19.43136,0.144519113115047
"25","1237658425171116544",175.373696108522,8.53772627484126,22.38134,22.89406,22.57856,22.4208,21.70381,0.150392373983478
"33","1237658425171181824",175.400844883676,8.58780431794935,22.49667,22.9063,22.62526,22.5134,22.30216,0.150386149341014
"35","1237658425171116544",175.353717303497,8.54689471656687,23.33296,21.77981,21.52617,21.42321,21.27599,0.150440480479176
"36","1237658425171116288",175.371442056853,8.61452155152538,21.58449,20.82561,20.54012,20.3891,20.39127,0.148981153289163
"41","1237658425171051264",175.24050859607,8.64536735163308,23.20355,22.98135,22.64573,22.42633,21.72545,0.150385430105717
"42","1237658491203617024",175.405685871442,8.67778732871448,21.25924,21.16602,20.99458,20.8244,20.81192,0.14976048864285
"44","1237658425171116288",175.257706879409,8.55826312796064,21.10642,20.06448,19.76147,19.59091,19.54334,0.144810404865039
"45","1237658425171116288",175.274446507423,8.5548139088967,21.91296,21.07786,20.75446,20.63324,20.46136,0.149764200696679
"46","1237658425171051264",175.241663297031,8.60310467124161,23.6757,21.98121,21.77878,21.59554,21.92771,0.150411335165808
"47","1237658425171181824",175.406354574975,8.59775372842584,21.38286,20.533,20.20834,20.02373,20.2946,0.14765216895775
"49","1237658425171051008",175.242933362225,8.59426226708288,21.80823,20.80668,20.50895,20.39686,20.32413,0.149145746777869
