"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237662664284307456",225.563137734644,33.7842650910956,19.9391,18.53166,17.97222,17.81594,17.71503,0.957381652405905
"6","1237662664284307456",225.545897042436,33.8974697145998,20.48832,19.05941,18.50658,18.29596,18.20447,0.915812373580828
"7","1237662664284307456",225.600501301313,33.8395331816105,21.2028,20.34848,19.9026,19.64754,19.39407,0.722121833264315
"8","1237662664284307968",225.589429877264,33.852489153332,23.47352,22.01936,21.45714,21.25702,20.93438,0.178432880589902
"10","1237662664284307712",225.611764636412,33.8316352091549,21.95314,20.46323,19.86045,19.65529,19.58904,0.617372328848897
"11","1237662305656832256",225.568874329512,33.9417888948601,22.56268,21.68916,21.11666,20.91181,20.52654,0.247525056544208
"14","1237662664284242688",225.480309727254,33.9350414547227,22.28966,21.77011,21.26174,21.10077,21.35044,0.204631800238748
"15","1237662193467064320",225.513212580839,33.9292667397828,21.37871,20.41826,19.89582,19.6962,19.54237,0.684450873609084
"20","1237662664284373248",225.643491523796,33.7928248887146,21.75268,20.78502,20.31576,20.15223,19.87639,0.539666924767516
"22","1237662664284307456",225.533443623031,33.8231985319379,20.51956,19.6822,19.25249,19.09779,19.0608,0.856176540755261
"23","1237662305656832256",225.620571168971,33.9255933817872,21.47202,20.06381,19.51244,19.3133,19.13056,0.762549516847908
"25","1237662664284242176",225.468038107086,33.8719463865223,21.04195,20.11273,19.6056,19.44718,19.3347,0.766648271552476
"30","1237662664284307456",225.610255380377,33.8429056213645,19.65462,18.32047,17.76077,17.57438,17.5321,0.969137209521508
"32","1237662664284307456",225.56696988754,33.8682430833294,20.43806,19.23193,18.79437,18.65689,18.70541,0.920607830202357
"35","1237662664284307712",225.628775434638,33.8102857590286,22.08112,20.81648,20.22821,20.00679,20.11369,0.482160304147863
"41","1237662664284307712",225.540334266779,33.9127989916741,21.67547,20.81849,20.39472,20.26771,20.26545,0.474543002837811
"42","1237662664284307712",225.579680997242,33.8013619357433,21.84757,20.94938,20.4774,20.23492,20.21345,0.453516829706902
"45","1237662664284307712",225.506212686306,33.8611288712002,21.45288,20.3228,19.86891,19.72194,19.74961,0.673733886086577
"46","1237662664284307456",225.590450283499,33.8628706958201,21.43882,20.38977,19.94003,19.80706,19.7638,0.65902816541743
