"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237662636377441024",244.292925765231,7.16362768078012,22.08158,21.04942,20.28636,19.95124,19.65723,0.328759990025927
"5","1237661950817075456",244.349079080539,7.09565422623756,18.88812,17.28593,16.6465,16.40135,16.26293,0.933304498576377
"8","1237662636377440256",244.354809624635,7.15694968794286,21.52085,19.87987,19.21423,18.98331,18.92594,0.752070771374052
"9","1237662636377440256",244.308825032634,7.22446391736911,18.93854,17.16719,16.4076,16.12062,15.98273,0.925519645589575
"13","1237662636377440768",244.378249186588,7.25524466628601,19.98917,18.24335,17.56906,17.31989,17.18803,0.865897356068524
"18","1237662636377440768",244.319130446339,7.21691524411139,21.56261,20.02728,19.36459,19.14114,19.01705,0.730079019035096
"21","1237661950817075712",244.311078607599,7.11714390904988,20.31079,18.58529,17.96004,17.72891,17.58686,0.888734571088293
"24","1237662636377506560",244.448429526567,7.16526612504814,22.01342,20.3788,19.72646,19.47945,19.25241,0.555008970451
"25","1237662636377440768",244.304405125233,7.18350356409754,22.14036,20.24871,19.47978,19.20007,19.04104,0.550264416364795
"33","1237662636377440512",244.44458058126,7.2481342595519,20.75422,19.18927,18.48471,18.20449,18.04274,0.886869043930195
"34","1237662636377441024",244.409147902386,7.14176991361758,21.50025,19.99779,19.31942,19.11649,18.98083,0.747201333925826
"35","1237662636377506048",244.455246599124,7.1680240928924,20.12213,18.47134,17.73919,17.39414,17.18647,0.817476340433345
"36","1237661950817075712",244.340690131017,7.09816958250416,22.10486,20.40639,19.64794,19.31836,19.07481,0.554005865937469
"37","1237662636377440768",244.340732735154,7.26025298316498,21.40987,20.35549,19.57783,19.27343,18.90775,0.75045917840845
"38","1237662636377440512",244.445595315647,7.2541888056485,23.0536,20.55345,19.79783,19.45578,19.56323,0.237684483043642
"42","1237661950817075712",244.313819595025,7.13053927848842,20.83127,19.01984,18.34438,18.08379,17.90756,0.890687320135206
"43","1237662636377441024",244.36320544422,7.15471764143012,21.9032,20.88109,20.20058,19.92783,19.61812,0.390398868909957
"45","1237662636377506304",244.453157233241,7.13911817244738,21.63457,19.56535,18.76546,18.45984,18.24997,0.788880863225784
"46","1237662636377440768",244.334265773161,7.15214956665809,20.79309,19.0744,18.33937,18.06058,17.86153,0.883468141946986
"47","1237662636377440768",244.334450410185,7.1720088048521,21.4161,19.71262,19.00177,18.74418,18.53739,0.82537288581252
"54","1237662636377441024",244.425621731941,7.2168193488887,21.77247,20.03351,19.38361,19.17083,18.97927,0.697905873658068
"58","1237662636377441536",244.372414064185,7.17992375895257,22.64064,21.01751,20.24125,19.91269,19.74128,0.258647564515721
"59","1237662636377440768",244.405810710599,7.14915127872448,20.85372,19.07743,18.35837,18.10863,17.92101,0.885437623452267
"63","1237662636377441024",244.430637482949,7.23037615375347,21.18055,19.47259,18.6566,18.37711,18.18923,0.851482252222231
"68","1237661950817075712",244.326618914572,7.1093794825461,21.12234,19.21727,18.52766,18.2923,17.70101,0.908460158849752
"69","1237661950817075712",244.351928023276,7.12471058945353,20.52461,18.70729,17.94241,17.68521,17.50494,0.866250025986765
"71","1237662636377440768",244.350879838328,7.26312634552647,19.82767,18.24857,17.61621,17.34163,17.22103,0.854013177094147
"73","1237662636377440512",244.4468727415,7.22708564890061,18.73076,17.03694,16.38207,16.19277,16.09332,0.954026985422265
"74","1237662636377441024",244.439490035667,7.20486814778265,19.47309,17.55246,16.76283,16.46253,16.26582,0.867940561040699
"82","1237662636377440768",244.352988365892,7.13960500247961,20.58139,18.79708,18.03714,17.7347,17.55628,0.864202686882412
"83","1237662636377440768",244.420809724606,7.25793356658299,20.96764,19.21068,18.53501,18.27439,18.14165,0.881240031789175
"84","1237662636377440768",244.379920878971,7.23377330311235,20.86196,19.03816,18.32291,18.03922,17.90718,0.879075848274823
"85","1237662636377440256",244.38005236302,7.25984203031727,20.92267,19.09042,18.34706,18.02548,17.87749,0.872397349960253
"87","1237662636377440768",244.369836993617,7.2421103846491,21.15908,20.3176,19.50436,19.26636,18.91671,0.774679523398353
"88","1237662636377440768",244.403089836891,7.23003008213378,21.23371,19.58767,18.79719,18.48569,18.2867,0.850002892174764
"90","1237662636377440768",244.288205253181,7.15607418414188,21.94682,20.04022,19.28048,18.99192,18.83998,0.650983968351861
"92","1237662636377440768",244.299155787252,7.18500584320544,20.87592,19.09323,18.34789,18.06961,17.96492,0.871677298518375
"93","1237662636377440768",244.338707800898,7.24284308581159,20.05691,18.42466,17.72354,17.45428,17.3182,0.850945225606021
