"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237678877783885312",322.998956380447,10.263299345137,22.89051,22.7759,21.54439,21.00657,20.51834,0.150374475857033
"4","1237656494024033280",323.01988442462,10.10485008139,23.31314,22.24109,21.00483,20.49356,20.01467,0.150368549135973
"6","1237656494024033024",323.101067120884,10.1277381673196,22.88516,22.31085,21.00175,20.42319,20.10684,0.150363091091197
"8","1237678877783950592",323.048882326555,10.2349674043288,23.49052,22.31154,21.0019,20.5514,20.22651,0.150371697617247
"11","1237656494023968256",322.99108523378,10.104460503424,23.04357,23.61505,22.41491,21.89349,21.72078,0.150374617086755
"13","1237678877783950848",323.093192305755,10.2592865438729,23.8688,22.41764,21.12522,20.66095,20.42247,0.150374702387523
"14","1237656494024033792",323.106834560349,10.1966639349969,25.15754,23.77637,22.54206,22.09861,21.5202,0.150374064639293
"15","1237656494024032512",323.092715101807,10.1331623187073,23.89714,22.76137,21.48673,21.0566,20.66043,0.15037556352735
"23","1237678877783885312",323.00067530358,10.204380996897,23.39452,22.29888,21.07112,20.62773,20.47188,0.150372541426084
"24","1237678877783949824",323.022015218259,10.2341794203491,24.08451,21.76424,20.5084,20.0714,19.78724,0.150365882227997
"30","1237678877783949568",323.125132192279,10.2337090637755,23.89622,23.4812,22.22745,21.71246,22.82675,0.150374273760344
"31","1237678877783950592",323.06124584556,10.2362052904781,22.95346,22.59657,21.43799,20.95534,20.78981,0.150374511099762
"32","1237656494024033024",323.125049623936,10.1452473765965,23.92122,21.67008,20.32817,19.89905,19.55194,0.150356946143886
"34","1237678877783885312",322.995250693697,10.2557632988075,25.60008,22.60806,21.35799,20.93199,20.60011,0.150374431689763
"35","1237678877783885312",322.995247849838,10.2030751477313,22.56257,21.51085,20.32787,19.86106,19.60275,0.150276485641493
"38","1237678877783950336",323.0068691767,10.2698583200634,22.86274,21.69786,20.36006,19.77231,19.55864,0.150309335336778
"41","1237656494024033536",323.150618358325,10.1254905305098,22.55546,22.9567,21.65169,21.05191,20.79096,0.150374363635345
"42","1237656494024033280",323.005671147408,10.1490295909802,23.57646,22.70221,21.49448,21.02487,20.43168,0.15037551144018
"46","1237678877783950336",323.013101353374,10.2211849512328,24.32771,23.34815,22.08087,21.55211,20.87084,0.150374616895303
"50","1237656494024033024",323.090502568354,10.1353610012905,24.03263,22.72208,21.4206,20.8422,20.42648,0.150375381892922
"53","1237656494024033792",323.136817648194,10.1778245377415,23.4456,23.17054,21.95751,21.5106,20.91553,0.150375322993978
"55","1237656494023968000",322.993683544891,10.1096298120371,24.55906,22.35372,21.0844,20.52497,19.8647,0.150374586277344
"58","1237678877783950592",323.064004558939,10.2320846081758,23.53827,22.39253,21.07525,20.58969,20.09064,0.150372459532723
"59","1237678877783951104",323.122502324959,10.2462592570877,24.33443,23.63083,22.43039,21.83374,21.16342,0.150374313471844
"61","1237656494024033792",323.137988280243,10.166863466972,24.27688,23.20097,21.89169,21.37077,20.9479,0.150374819718318
"62","1237656494024033792",323.141050333206,10.1212094671005,24.23722,23.64059,22.43091,21.87376,21.11944,0.150374338475469
"63","1237656494024033024",323.141660410589,10.1442009649795,25.78516,22.28443,20.93167,20.3446,20.10922,0.150374338055908
"66","1237656494024033536",323.111340583974,10.1080655471633,23.5978,21.93047,20.73908,20.19038,19.72702,0.150362880243696
"67","1237656494024033280",323.0196392676,10.1506309353846,24.42257,22.4044,21.15673,20.61619,20.18087,0.150374954368489
"68","1237656494024033280",323.018373618665,10.1446654262171,23.31824,21.65115,20.33205,19.78776,19.35213,0.150331071127257
"72","1237656494024033280",323.042967605453,10.1561377248385,23.1456,21.99609,20.68944,20.11372,19.73232,0.150351645794121
"73","1237656494024033024",323.081223758074,10.1684922442138,24.13165,21.87006,20.60507,20.0013,19.62162,0.150366999025358
"77","1237678877783950592",323.05043028003,10.2665408091513,24.4973,21.74093,20.41322,19.89332,19.50441,0.150367883597814
"79","1237656494024033536",323.157000220688,10.1244239984084,24.36143,22.46704,21.1985,20.73017,20.2886,0.150375141434108
"81","1237656494024099072",323.157085854443,10.2121517030853,25.87156,23.07284,21.72803,21.18654,20.8748,0.150374164393428
"82","1237678877783951104",323.079587404524,10.2595402947014,23.22085,23.9867,22.76997,22.2685,22.93928,0.15037411276698
"88","1237678877783949568",323.11896929752,10.2404415396698,23.56851,23.49346,22.25363,21.83446,21.9684,0.150374533187689
"90","1237656494024033536",323.072185566814,10.168869954596,24.40397,22.64295,21.47235,20.99262,20.58253,0.150375313617716
"91","1237656494024033792",323.072935502881,10.1271632399144,23.69226,23.26341,21.95946,21.35306,21.47312,0.150374994432135
"96","1237656494024033536",323.057417108209,10.1463697476816,23.74102,22.39839,21.22799,20.69827,20.36196,0.150374675751652
