"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237657608035042304",124.543854168754,37.9511248400553,22.77184,22.45468,21.03092,19.82819,19.10651,0.148193134662412
"2","1237657608035107072",124.701056751713,37.9500162833887,24.45765,21.00109,19.53366,18.3512,17.69131,0.148379071775698
"3","1237657608035107328",124.635335366452,37.9673307312554,24.27551,21.08578,19.62855,18.48167,17.88822,0.147809993632331
"6","1237657608035107584",124.646460043965,38.0136048317899,24.53117,22.74554,21.36595,20.08926,19.45114,0.150040753633627
"11","1237657608035041792",124.550987097333,37.9387378885064,23.56496,21.54462,20.05604,18.82014,18.11939,0.146843480040208
"15","1237657608035107584",124.61038892564,38.078358405733,23.77464,22.05202,20.61938,19.35985,18.64355,0.1484309459731
"16","1237657608035107584",124.652084847625,38.0447949853938,22.9015,21.96779,20.59364,19.49252,18.8625,0.146399193960805
"19","1237657608035041792",124.534569669976,37.9451804743498,23.91433,21.80097,20.32688,19.17444,18.49376,0.147944265257505
"21","1237657595150467584",124.503955998974,38.0740074239227,24.04028,20.72874,19.25099,18.15341,17.60708,0.147685081180602
"23","1237657608035041792",124.529104044997,37.9211778150504,25.51517,21.4682,19.93139,18.76535,18.1968,0.149665940460772
"24","1237657608035107328",124.585808785629,38.0416533117887,25.12014,21.38467,19.89229,18.76168,18.16437,0.149231369261473
"25","1237657608035041536",124.523193667769,37.9279035333465,23.43276,22.35202,20.92398,19.72082,19.0518,0.14867501300226
"26","1237657608035107584",124.615820249164,38.0845286717418,25.24687,22.10167,20.65981,19.42022,18.68867,0.149884352250311
