"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"24","1237666226426941440",276.85711488881,20.3579914406445,23.45238,22.31512,21.6911,21.43484,21.2882,0.158094080687858
"25","1237666226426940672",276.856476238589,20.3383459326529,22.99799,21.31318,20.57617,20.26303,20.15214,0.206517220988239
"26","1237666226426940416",276.954996227526,20.3942744343572,23.19259,21.07345,20.41954,20.14317,19.96423,0.209438741383708
"27","1237666226426940416",276.955397441257,20.3919882914146,22.36292,20.25281,19.49254,19.17323,18.97884,0.25243601131162
"28","1237666226426940160",276.955516327133,20.4413450627133,21.69671,20.50969,19.91068,19.67779,19.67166,0.278591070253501
"29","1237666226426939392",276.858892999619,20.3735975107038,21.59062,19.61515,18.8907,18.61355,18.45343,0.313648539648368
"34","1.237666226427e+18",276.957138285753,20.3103440477196,20.56674,19.05148,18.42324,18.14842,18.04418,0.58718245085097
"36","1237666226426941696",276.872294265905,20.3607599854278,23.06316,21.37653,20.73372,20.46041,20.63026,0.19341091968646
"38","1237666226426940672",276.87250241191,20.3694966683246,22.40602,20.22962,19.47028,19.16896,19.00845,0.248631062278977
"47","1237666226426941440",276.87320684473,20.3758446422474,22.71069,21.13756,20.43095,20.13133,20.04119,0.225045892962694
"48","1237666226426939392",276.872139386225,20.4569078031563,21.52239,20.26149,19.49533,19.29383,19.2035,0.281969990179031
"54","1237666226426940672",276.854209912413,20.4226350999755,21.6522,20.11222,19.40579,19.11686,18.91412,0.294942282263124
"55","1237666226426940416",276.951335933258,20.3894825642036,25.01136,21.19504,20.52377,20.33083,20.51921,0.157440975417499
"56","1237666226426940160",276.95036649528,20.4210680315687,20.44685,18.74657,18.03401,17.75133,17.61256,0.659364535101447
"57","1237666226426939136",276.856083118259,20.4564743670813,20.66266,19.13925,18.47782,18.19118,18.10274,0.541684396375147
"58","1237666226426938368",276.854523265328,20.3228637406995,20.73326,19.10967,18.49649,18.24992,18.03156,0.540698624733954
"59","1237666226426938368",276.856008230059,20.3236955199135,20.59565,18.84174,18.1929,17.92659,17.72886,0.616486850041134
"76","1237666226426938368",276.890074836721,20.3430926239399,20.81256,18.96706,18.24154,17.93041,17.80795,0.525586480245048
"77","1237666226426939392",276.892146833109,20.4615338084784,20.1956,18.82544,18.22742,18.01271,17.85991,0.728130322343242
