"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"5","1237680310699229440",18.6063167583511,31.4741943036187,20.75158,19.1774,18.565,18.30723,18.23467,0.910360220040635
"7","1237680314448216320",18.594178537362,31.3314628213402,20.95699,19.25192,18.57741,18.2829,18.09062,0.901723938512713
"8","1237680310699294976",18.6509009799699,31.3888286947039,19.74084,18.2402,17.63307,17.42958,17.3592,0.878017993712434
"9","1237680310699294976",18.6550441622446,31.4916231036107,20.18902,18.75609,18.08989,17.82628,17.67772,0.883092448358751
"12","1237680310699229440",18.5809409779025,31.409582079971,20.66848,18.84996,18.12571,17.88291,17.75853,0.885093284276911
"13","1237680310699229440",18.5810130572679,31.4836502383793,20.89904,19.28358,18.67345,18.42869,18.3692,0.903679711972233
"14","1237680310699229440",18.5035350545592,31.4399693213518,19.77814,18.07889,17.3813,17.16272,17.02846,0.860599485516794
"20","1237680310699295232",18.6463780435682,31.4808875521276,21.92527,20.54206,19.87248,19.59102,19.49901,0.534120030270656
"21","1237680310699294976",18.6578925618992,31.4800612807908,19.86966,18.27082,17.51974,17.2163,17.10796,0.80735672411171
"25","1237680314448216320",18.6397995459228,31.3339692480485,20.99771,19.15684,18.48949,18.23222,18.04094,0.89873114707566
"28","1237680310699229440",18.5540113309734,31.4899025748945,20.52231,18.75598,18.10602,17.87738,17.77154,0.898882109703271
"29","1237680310699229440",18.5112360734765,31.3974824651339,19.36082,17.65648,16.97913,16.76628,16.62672,0.907063245314691
"31","1237680310699229184",18.563791049689,31.3900538809557,21.79058,20.64017,19.88563,19.50101,19.16706,0.625020764511238
"32","1237680310699294976",18.6896296395663,31.4163173870367,21.91984,20.08874,19.32022,19.03293,18.83502,0.691622156656636
"33","1237680310699294720",18.6706317677022,31.4447933994298,19.05404,17.38304,16.76009,16.5588,16.48515,0.944452418607325
"35","1237680310699229440",18.6013699254946,31.4322495567385,19.87058,17.98466,17.2672,16.99972,16.89301,0.848719205157035
