"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"2","1237652899690971392",38.4837915989148,-9.09083830197645,22.0084,20.73504,20.09982,19.59181,18.96522,0.18470743056494
"3","1237652899690971648",38.4951146862108,-9.09476235225138,24.17655,22.98279,22.26388,21.77096,22.19554,0.150885927245452
"4","1237652899691036928",38.6151874901548,-8.99552217398484,21.7863,21.44118,20.71188,20.25993,19.83246,0.176909432652453
"7","1237652899691037184",38.5760757435238,-9.09190908966106,23.41841,23.01283,22.34417,21.8439,22.13533,0.151251246180994
"9","1237652899690971648",38.4971408350726,-9.09413102533843,22.32777,22.61368,21.93273,21.4577,20.68463,0.156967339407423
"11","1237653500970140160",38.4849564494898,-8.94558110661719,25.24831,22.85377,22.10517,21.74002,21.54254,0.150659251264452
"12","1237652899690971648",38.4999775935584,-9.08898927442955,23.88731,22.9633,22.26575,21.74502,21.06588,0.151683697707441
"17","1237653500970139648",38.4670232083022,-8.99527145190507,22.23287,20.00849,19.25521,18.87728,18.90301,0.169441372254104
"18","1237653500970140160",38.5093101806125,-8.94541942239465,25.89387,23.1271,22.40238,21.89857,23.19764,0.150395167612834
"19","1237652899691037184",38.5592291878361,-9.10879659749844,23.48781,23.12876,22.36943,21.96494,22.97618,0.150736615711515
"21","1237653500970140160",38.5308835804065,-8.96284806595493,23.55899,22.44519,21.73286,21.22467,20.69131,0.155524616925855
"22","1237652899690971648",38.530977356455,-9.06874188473356,22.50771,21.564,20.79164,20.41912,19.86341,0.179941767673994
"27","1237652899691037184",38.5812019019801,-8.9910594996587,23.30463,22.73486,22.00376,21.56745,21.51948,0.152848378708163
"28","1237652899691037184",38.6081469859405,-8.99183663684072,23.16453,22.99708,22.17203,21.72411,22.31931,0.151449659535486
"30","1237653500970205696",38.6060069873675,-8.95085717698031,23.98558,23.24393,22.48134,21.93917,21.26448,0.151026531019594
"33","1237652899691037184",38.6272632092637,-8.994614152012,25.61783,22.07442,21.37107,21.01212,20.78078,0.151224912132985
"34","1237652899691037184",38.6329344358721,-9.10671600355118,22.97176,22.1715,21.44224,21.07782,20.58056,0.161318601528989
"38","1237653500970140160",38.503592149923,-8.94548901260373,22.03239,21.87699,21.13614,20.74825,20.0964,0.171729984839577
"52","1237652899690971648",38.5290124741375,-9.06068780150203,23.40603,22.90707,22.24834,21.87032,23.62573,0.150676626650991
"53","1237652899691037184",38.6241095264898,-9.09071192384262,22.5945,22.64989,21.997,21.63204,21.4435,0.154126019605634
"54","1237652899691037184",38.6235839820771,-9.00341391081347,25.5576,22.5845,21.92445,21.47382,20.88357,0.150778899495324
"56","1237652899690971648",38.4743137650029,-9.05440402153602,25.04346,22.95716,22.29416,21.78768,21.86026,0.150619353953973
"57","1237653500970139904",38.4732171787567,-8.99600876953425,22.7216,21.33964,20.67182,20.17879,19.88292,0.18280711232149
"58","1237652899690971648",38.4744421130105,-9.1079243731892,23.41473,21.10234,20.37617,19.98087,19.61089,0.177305018025706
"60","1237652899691037184",38.5685226641053,-9.01548113611884,23.7221,23.14243,22.49552,21.99017,22.0218,0.150933071020294
