"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237666211932474112",277.712332572564,22.4750964972424,21.16449,18.68411,17.6502,17.24929,17.00781,0.316981570983939
"2","1237666211932474624",277.661203079153,22.516058959294,22.77432,20.8189,19.82189,19.45665,19.08097,0.172544773807436
"4","1237666211932473600",277.659860521424,22.4929784477734,24.96573,20.53085,19.55961,19.13116,18.82633,0.137258059024974
"5","1237666211932472064",277.658870360936,22.5826300769647,24.20944,20.94111,19.97131,19.50075,19.32012,0.137693172961166
"6","1237666211932472320",277.721320335234,22.5954595145023,21.18316,18.75357,17.69611,17.28274,17.06968,0.309714108633223
"8","1237666211932408576",277.566740924641,22.5578279993936,20.62556,18.33929,17.39987,17.06501,16.8687,0.313017835025382
"9","1237666211932472576",277.716021640394,22.5400512424216,22.77709,19.75347,18.84005,18.50361,18.31288,0.24359543247189
"10","1237666211932474368",277.615246220398,22.5330027836285,22.50555,20.56201,19.4854,19.02802,18.7096,0.211430356693432
"11","1237666211932471552",277.591971803805,22.5447205963275,24.42062,21.21428,20.16462,19.81187,19.4113,0.141840303041903
"12","1237666211932472576",277.700685223334,22.5328077007718,22.99153,20.22904,19.25089,18.84293,18.67725,0.177155149534749
"14","1237666211932474368",277.589862306021,22.5320297114885,22.89971,21.49848,20.54217,20.20976,19.96056,0.146928997025422
"15","1237666211932474112",277.701159076031,22.4691778385933,25.00123,20.85117,19.8399,19.35117,19.10479,0.139636598521321
"16","1237666211932472576",277.70098603076,22.4536646660102,21.52577,19.26347,18.17173,17.76446,17.53181,0.380745752613356
"19","1237666211932474624",277.63693235729,22.5722291751821,22.95872,20.8736,19.76965,19.39712,19.14081,0.155384626345536
"21","1237666211932473088",277.636182656266,22.566616120065,23.44139,21.15218,20.09818,19.70967,19.44185,0.143740328398408
"22","1237666211932472064",277.635978678707,22.5341866378737,22.8293,19.99999,18.90681,18.42788,18.16935,0.230366919687043
"26","1237666211932474624",277.664428342369,22.5721351031699,22.22436,21.01725,19.97759,19.55454,19.25539,0.186211689856667
"31","1237666211932473600",277.705104663492,22.5876356061201,22.59608,20.28146,19.33471,18.94768,18.83447,0.200540086132117
"34","1237666211932471552",277.588779935344,22.5511824123775,22.57224,20.31341,19.26251,18.84325,18.60836,0.215942917328822
"36","1237666211932473856",277.69675439161,22.5231044133064,21.3293,19.35071,18.2956,17.86352,17.57923,0.375277461252196
"37","1237666211932471552",277.588705565851,22.5349534496062,24.08841,21.13768,20.20178,19.83621,19.61054,0.141071592322263
"38","1237666229111164416",277.586974820284,22.4695854152848,21.6478,20.76773,19.81173,19.34766,19.01082,0.254712247842219
"39","1237666211932471296",277.588047064203,22.5647890620037,20.35625,18.16483,17.18331,16.78544,16.54181,0.37223467270599
"46","1237666211932471808",277.644056234147,22.5733305175983,21.87222,19.87742,18.93674,18.59716,18.3964,0.348353761294421
"47","1237666211932471808",277.645397358901,22.5762730279294,21.76639,19.66344,18.57031,18.22706,18.03889,0.375414411486934
"51","1237666229111163904",277.582586262829,22.4278467383433,22.60271,21.527,20.55491,20.04345,19.86948,0.150514214998689
"52","1237666211932471296",277.583560715056,22.558947181284,24.17264,21.26845,20.19059,19.82619,19.54159,0.141127109206699
"53","1237666211932472576",277.702375879629,22.5323421037609,22.03853,19.86459,18.94531,18.47072,18.20969,0.351322892114336
