"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"2","1237669701047288320",7.838967022654,6.53010465955557,23.6182,22.57601,21.91148,21.47729,20.58338,0.150376017444439
"3","1237669701047288576",7.83658842148418,6.51463224316333,23.68102,22.74083,21.94296,21.4447,21.22253,0.15037552028319
"4","1237669701047353600",7.95974463676038,6.59306334340844,23.57853,23.11695,22.4176,21.90947,23.67657,0.150374169725039
"7","1237669701047353856",7.96524305668652,6.44254769544406,22.71406,22.51957,21.90695,21.41942,21.43454,0.150376417448023
"8","1237669701047353856",7.96490703772031,6.46683841973994,22.41573,21.43999,20.69254,20.21277,19.8818,0.15034245431474
"9","1237669701047287808",7.83279764762653,6.54383068976753,22.46837,21.03115,20.42569,19.94459,19.55513,0.150314367278082
"11","1237669701047288320",7.84239122854405,6.45587455179714,22.65083,22.65483,21.93437,21.41981,21.17092,0.150376286117079
"13","1237669701047354112",7.95550879679161,6.52794131456718,23.99983,22.97574,22.33575,21.89231,21.12466,0.150374714073843
"15","1237669701047288320",7.82556965478921,6.49882765720244,22.4221,21.92406,21.21998,20.61746,20.01239,0.150366826967617
"16","1237669701047354112",7.96316027535357,6.45943412406653,26.05423,23.27843,22.48981,21.88446,22.13754,0.150374009270381
"19","1237669701047288320",7.81232018110848,6.52602383999383,23.05334,21.99169,21.28289,20.79905,19.78577,0.150374135261595
"20","1237669701047288320",7.8120951612234,6.48827367497123,23.70217,22.57545,21.92455,21.38971,21.56305,0.150375572457087
"24","1237669701047353856",7.92852354015639,6.5788007511117,23.36472,21.33762,20.70277,20.21676,19.60424,0.150364513109406
"25","1237669765473108480",7.922346915768,6.43013567656365,24.64129,23.57956,22.88545,22.471,22.0678,0.150374052679436
"30","1237669701047353856",7.89940480430982,6.51144345699158,23.53278,22.84373,22.19084,21.75862,21.09555,0.15037528643137
"31","1237669701047353600",7.94482338437797,6.56118241118,25.05565,21.88451,21.09852,20.58393,20.43491,0.150375237976671
"35","1237669765473042944",7.8196137644328,6.44082960836695,25.95478,22.98311,22.28922,21.80428,20.90892,0.150374069429731
"36","1237669701047353600",7.85577519814888,6.59411408918142,23.41208,21.84853,21.08507,20.66428,20.1135,0.150375053646677
"37","1237669701047353600",7.87821573358991,6.55172661623737,22.83349,21.24237,20.57053,20.08057,19.64522,0.150345608175266
"43","1237669701047353856",7.89773779325969,6.50889878391581,22.76733,22.22508,21.46524,20.92626,20.24203,0.150375323449681
