"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"5","1237659326563418880",241.683993142049,44.5003983644116,24.40453,22.42231,20.9962,20.43928,20.03126,0.152264678835539
"7","1237659330849407232",241.619739861674,44.4227957072585,23.47278,21.69378,20.27936,19.77429,19.32125,0.154309603791892
"8","1237659330849407744",241.570902929122,44.4156382883631,23.65614,23.19148,21.77451,21.24285,20.69591,0.151574048692421
"10","1237659330849407488",241.580558368207,44.3876816863262,25.46195,22.99937,21.48936,20.94843,20.89711,0.150585616464459
"12","1237659330849407232",241.620175052106,44.4249558493224,23.2655,20.66019,19.18019,18.67771,18.28251,0.133601261600392
"16","1237659330849407744",241.765553994207,44.4005828942085,24.48133,22.0397,20.52364,19.97833,19.52087,0.152244080550148
"17","1237659326563483904",241.792120909073,44.4380536538346,22.7329,21.36549,19.90251,19.43885,19.12685,0.146726337938555
"20","1237659326563418880",241.686381000031,44.5159165800294,24.6318,23.11604,21.6683,21.14447,20.74094,0.15091283549426
"21","1237659330849341952",241.605668353935,44.4525786115382,22.75683,22.64854,21.2012,20.65407,20.27404,0.154769515668417
"25","1237659330849407744",241.755137079213,44.359355688369,22.96867,22.55,21.11203,20.61709,20.19339,0.154991048430265
"26","1237659330849406976",241.69683422973,44.431566784687,23.64105,23.41802,21.88428,21.4795,21.12531,0.151053757624428
"27","1237659330849407488",241.680646138178,44.3675153699345,23.49895,22.20995,20.66544,20.14494,19.82895,0.154770678418831
"28","1237659330849407488",241.660415852959,44.4513118503004,23.65346,21.60993,20.15724,19.71396,19.39154,0.15285378442988
"30","1237659326563418368",241.642233494378,44.5236675978009,23.15284,21.41279,19.94517,19.43406,19.08312,0.149744364263976
