"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"3","1237674461482975232",127.891170030199,-4.08417379038541,19.66503,18.85339,18.49911,18.35407,18.39437,0.9603884906909
"7","1237674461482910464",127.808593385115,-4.05988463440925,20.99012,20.17568,19.91096,19.82347,19.82007,0.627354060135273
"11","1237674461482910464",127.852795003858,-4.10980941089346,20.38331,19.30333,18.98388,18.86858,18.86775,0.872970253913315
"12","1237674461482975744",127.888752410717,-4.02328638297778,19.59107,18.56635,18.34506,18.26921,18.33792,0.979073976173774
"14","1237674461482975744",127.86262732604,-4.01223892815583,22.34754,20.96652,20.62684,20.5375,20.31696,0.366089094127014
"16","1237674461482910464",127.78421374365,-4.03365088246498,21.23529,20.1656,19.84536,19.71528,19.61956,0.660770359621046
"21","1237674461482910464",127.768307810827,-4.04665808710376,19.87884,18.83979,18.57762,18.50733,18.56631,0.95502933873343
"23","1237674461482910464",127.731866090224,-4.13872598049366,22.65658,21.36871,21.06005,21.03974,20.63244,0.253176126632188
"26","1237674461482910720",127.790322716994,-4.16288931751692,21.60435,20.36777,20.00323,19.86301,19.68833,0.606297701721704
"32","1237674461482975744",127.874997773986,-4.03786954806624,20.65358,19.67923,19.34845,19.20189,19.08818,0.790959438345918
"33","1237674461482975744",127.874495656672,-4.10926797882088,20.06525,19.02785,18.68744,18.54753,18.54888,0.930154623273619
"34","1237674461482910464",127.759527311581,-4.02527812628726,21.17431,20.12551,19.83002,19.68126,19.49666,0.681350548799536
"35","1237674461482910208",127.775223429105,-4.15898376603948,20.26327,19.17736,18.8876,18.79554,18.86789,0.896351966213554
"37","1237674461482910464",127.830129018938,-4.15157263095276,20.73415,19.72657,19.3995,19.24187,19.19702,0.774703265600244
"39","1237674461482910464",127.826585939805,-4.15104743485104,21.03138,20.0541,19.77021,19.60724,19.55837,0.687568029002739
"47","1237674461482910720",127.777917729766,-4.16149708203814,21.81052,20.70282,20.52719,20.4691,20.62075,0.409508186971939
"48","1237674461482975232",127.86074405926,-4.03969508650709,19.89606,18.82023,18.48381,18.37565,18.29553,0.957425042693405
"51","1237674461482910208",127.791750306413,-4.03624676437759,20.36653,19.31501,18.96975,18.84259,18.80361,0.873661327309012
