"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237662697566437888",220.356677934274,32.1900491684095,21.89202,21.14455,20.63927,20.42597,20.06165,0.184261698692669
"2","1237662697566437888",220.362259733427,32.1604688682424,21.97505,20.87152,20.39345,20.14626,20.30281,0.185319641925411
"8","1237664853646049536",220.352731438443,32.2994205350058,20.2044,18.93289,18.47308,18.27854,18.19468,0.473365866614807
"9","1237662697566372352",220.300894306213,32.1909794206934,23.77395,21.63279,21.28738,21.16307,20.70903,0.159103895432238
"14","1237662697566438144",220.452154174869,32.1495966339652,22.93573,22.53215,22.16577,21.89843,22.41186,0.152037409723028
"17","1237662697566437888",220.412794688109,32.1900006002939,23.3692,22.08996,21.72405,21.64629,21.55658,0.154711694616346
"18","1237662697566437888",220.411088647403,32.2123204127515,22.40605,22.06141,21.70234,21.63131,23.37126,0.152411533506093
"22","1237662697566372096",220.306130304387,32.211406178499,22.18224,20.83303,20.41355,20.2448,20.35223,0.18723527441392
"23","1237664853646115328",220.47344913967,32.2808048647572,23.75679,21.90511,21.52456,21.39807,21.42994,0.155119093193046
"25","1237664853646049536",220.400090261413,32.2879514955239,22.21328,21.01405,20.64804,20.50539,20.54887,0.184027155967182
"29","1237662697566437888",220.397125710877,32.1990397329242,23.38995,22.81263,22.40381,22.25643,21.84756,0.151375418374427
"36","1237662697566437888",220.465174234507,32.1715950382242,21.97717,20.87089,20.43825,20.29482,19.95477,0.18869984872615
"38","1237664853646049536",220.430536007853,32.2596297486671,22.20683,20.59811,20.16017,19.94054,19.7357,0.189059644251037
"40","1237662697566438144",220.430684810447,32.1407089864292,23.121,22.13007,21.66271,21.41798,20.9221,0.15779375871575
"46","1237662697566372352",220.29447006697,32.1994693982584,24.34773,22.77365,22.32807,22.15821,22.20853,0.150780224955833
"47","1237664853646050048",220.403856342525,32.283192346614,23.75377,22.63775,22.20327,22.09009,21.64698,0.151619181802979
"49","1237662697566437632",220.482789336675,32.164022160562,20.93029,19.98778,19.61551,19.45347,19.42917,0.151753126346301
"50","1237662697566437632",220.455052696306,32.1802865892949,20.7148,19.73099,19.24896,19.05873,18.92655,0.165585104290068
"51","1237662697566372096",220.313311296938,32.2710371228182,21.1125,19.96291,19.44699,19.25091,19.11949,0.155272273867488
"58","1237662697566437888",220.407353443927,32.2142552135845,22.31208,21.58578,21.24868,21.01288,20.62564,0.171497625027307
"60","1237662697566372096",220.319007437705,32.1346956536204,20.41275,20.35791,19.91854,19.81975,19.98021,0.119110494166909
"61","1237662697566372096",220.379859384851,32.2442055276157,21.57212,20.69398,20.21967,20.07247,19.7801,0.180412427355034
"62","1237662697566372608",220.319293563228,32.1571331469392,22.84776,22.10258,21.70243,21.50891,21.12068,0.158001341912443
"63","1237664853646115328",220.458134251403,32.2447919880494,22.72934,22.18762,21.79256,21.52586,21.18227,0.157400845934783
"65","1237664853646115328",220.486428954404,32.245577030721,22.53921,22.14328,21.69772,21.44883,20.7291,0.160421259124276
"69","1237664853646114816",220.437533061299,32.2605398205485,20.61202,19.61415,19.16189,18.9906,18.96598,0.178426021747706
"70","1237662697566437888",220.437286077015,32.2243914894391,21.91958,21.24477,20.87766,20.66836,20.51591,0.180003717425119
"74","1237664853646114816",220.476188142898,32.270430738835,20.66506,19.22472,18.74282,18.57711,18.48501,0.281830281247075
"75","1237662697566372608",220.328227342199,32.1354124546161,23.09552,21.88684,21.4177,21.29508,20.62578,0.161677898127876
"76","1237664853646049536",220.328558865418,32.3019853008075,21.17886,20.13952,19.79705,19.65002,19.52082,0.163400868964106
"78","1237664853646049536",220.426265531738,32.2427235621282,21.12292,20.13207,19.73955,19.55203,19.61016,0.157253329349013
