"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237669766546981376",8.20956251189466,7.12429940916607,23.78743,22.52697,21.06285,20.42447,19.82165,0.150546410201124
"2","1237669766546981376",8.2415721778026,7.24469713546039,22.80965,22.15718,20.70756,20.1706,19.79966,0.150037583801868
"4","1237669766546981376",8.29099983121387,7.14315290842358,25.3357,23.79582,22.22977,21.73787,21.32604,0.15037939215174
"5","1237669766546981376",8.29018439890672,7.26179662150882,24.12555,22.35387,20.80599,20.16944,19.89526,0.150504866514553
"7","1237669766546981376",8.22957112985051,7.10716771365261,24.63405,23.22058,21.74802,21.10821,20.66189,0.150419665102301
"9","1237669766546981376",8.20569513247074,7.234774852147,24.0857,22.84112,21.35006,20.75027,20.29075,0.150501989625098
"10","1237669766546980864",8.20600339392968,7.10142464599908,23.02332,21.51495,20.04139,19.56612,19.12291,0.1482880824045
"11","1237669766546981376",8.21614260613615,7.17883994080712,25.07077,22.84352,21.32911,20.704,20.23537,0.150426158119813
"22","1237669766547046912",8.37470870759881,7.12827786883279,23.28574,22.03978,20.50571,19.88255,19.3574,0.150025722630978
"23","1237669766547046912",8.35195454940123,7.10482477381653,23.56444,23.25253,21.81135,21.20185,20.78934,0.150470111482414
"24","1237669766547046656",8.3333642624782,7.2431847680189,24.91402,21.75668,20.29576,19.76849,19.41557,0.150383359620191
"25","1237669766546981632",8.30505592536537,7.09413890206586,23.40358,22.94936,21.48698,20.86032,20.2628,0.150540413917678
"27","1237669766547046656",8.37322129128233,7.13887974004169,23.22151,22.85093,21.32225,20.7775,20.26932,0.15055370001628
"28","1237669766547047424",8.36464721430917,7.16388603986377,23.07734,23.74604,22.12611,21.52123,20.90509,0.150432510112144
"31","1237669766547046656",8.36369616713887,7.11708283824156,25.05634,22.42379,20.84334,20.21844,19.69223,0.150443667289654
