"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237658203968045056",162.529125782599,47.2174545225935,22.74524,21.40076,20.46009,20.04692,19.74145,0.160899338861486
"2","1237658612515734016",162.342467190897,47.3009032628519,23.23314,21.88211,21.02484,20.51602,20.06132,0.157334692444286
"4","1237658203968045824",162.478346009608,47.3081020425421,23.08603,23.14951,22.25819,21.84523,21.31207,0.151097424113229
"8","1237658203968045824",162.452595262817,47.2546345965275,23.85545,23.07973,22.2491,21.73276,20.91979,0.150953011848109
"11","1237658203968045824",162.489567757859,47.1973375151994,23.77578,22.49779,21.54645,21.03556,20.55787,0.152563105593348
"12","1237658203968045056",162.502525474358,47.1867783697889,21.3889,20.16926,19.39911,18.93205,18.56993,0.125865858425353
"14","1237658203967980544",162.335692339162,47.2445141643103,23.78189,23.43077,22.65108,22.15465,21.65568,0.150557451126066
"15","1237658203968045312",162.505557516138,47.2413637791811,22.15537,20.92167,20.11513,19.67271,19.33058,0.155256637164437
"16","1237658203968046080",162.505100586675,47.309976040506,24.22169,23.6746,22.90234,22.49174,21.9397,0.150426902264503
"23","1237658203968045824",162.495637631562,47.2320697199936,23.32258,23.07482,22.1975,21.68288,21.94331,0.150916026225489
"24","1237658203968045824",162.497690662946,47.2953034258824,25.12168,22.71731,21.77308,21.30624,20.84366,0.150717283342666
"25","1237658612515734016",162.323579593983,47.3376824329338,22.42614,22.24439,21.30374,20.80923,20.42325,0.156171121425543
"28","1237658203967980544",162.354666139073,47.1860205171146,25.37289,23.72283,22.88037,22.28887,21.37833,0.150394932571957
"29","1237658203968045824",162.494423798001,47.2871045053829,24.20879,22.46399,21.55795,21.11208,20.91815,0.151701940266354
"33","1237658203968046080",162.498834522297,47.2486637347813,25.22457,23.78066,22.92697,22.48464,22.28484,0.150385715068459
"35","1237658203968045568",162.379140456735,47.2046508647883,23.48822,22.32859,21.41307,20.97608,20.7363,0.153451188368821
"36","1237658203968045824",162.518373053984,47.2738737435662,22.90077,23.17688,22.35963,21.87903,21.81712,0.150920460980009
"43","1237658203968046080",162.403392883984,47.2744932333317,24.05448,23.49073,22.72781,22.13224,23.00452,0.150425279951258
"45","1237658612515733760",162.31668431067,47.3309694507457,21.44221,20.16928,19.29758,18.89452,18.57567,0.126623484912399
"46","1237658203968046080",162.461037750125,47.3019062436242,25.09871,23.52938,22.62565,22.15906,21.2864,0.150425248190901
"47","1237658612515733760",162.321224834801,47.3040237206042,21.6862,21.94687,21.08432,20.58647,20.79951,0.15522947479816
"55","1237658203968046080",162.352259967305,47.2769374913494,23.53269,23.68936,22.75588,22.28725,22.26059,0.150471620952856
"56","1237658612515799552",162.561304603565,47.3343679260643,23.29538,23.34107,22.51231,21.97744,21.99352,0.150661530512792
"64","1237658203968045056",162.555877958821,47.1919888594068,22.80767,21.86636,21.08008,20.65522,20.26708,0.158060920592839
"65","1237658203968045824",162.531004956932,47.2906707400408,25.33043,23.16483,22.29497,21.75224,21.21162,0.150464874002903
"67","1237658203968045824",162.540948863868,47.2570385505338,23.10951,21.63316,20.79358,20.33511,19.84406,0.15942156858708
