"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"5","1237658424093770240",167.039615298059,7.39706541685127,24.48221,22.32548,21.30744,20.92767,20.60154,0.153808907989047
"8","1237661971714605568",167.031978428077,7.27775885543559,24.60419,21.40595,20.39012,20.01506,19.63787,0.157071649518882
"9","1237661971714605568",166.993978232737,7.29987336377376,23.24879,22.02943,21.03374,20.5432,19.86294,0.171663506072205
"10","1237658424093769984",166.989634735677,7.35765878648787,22.13376,20.59677,19.5863,19.1683,18.7773,0.248712790106236
"11","1237661971714605312",167.037106236101,7.27893417829772,22.34991,20.74392,19.80557,19.34087,18.89317,0.24120131466723
"13","1237658424093770496",167.07634103067,7.37422130198441,22.77595,21.99125,20.90726,20.47702,20.22362,0.173923361028774
"14","1237661971714670848",167.095506360244,7.26488937387072,22.77221,21.01915,19.92644,19.60408,19.04205,0.209752436940678
"16","1237661971714670592",167.127284168047,7.30976012818931,21.48544,19.22976,18.21842,17.82233,17.61281,0.301485437417634
"19","1237658424093835264",167.152941782902,7.38810492878322,21.93671,20.29286,19.35111,18.94064,18.50867,0.27437141284133
"20","1237661971714605056",166.987220401352,7.25467421522892,21.40259,19.13027,18.13966,17.73149,17.50044,0.302842463514998
"21","1237658424093769984",167.033133295154,7.39241796932265,21.61257,19.63883,18.68494,18.29236,18.01893,0.308093710452669
"24","1237661971714670848",167.150511122525,7.28969214479411,22.00388,20.81374,19.73143,19.37963,18.83527,0.248048039268201
"25","1237661971714605056",167.051856538349,7.24611439327933,22.78018,20.14732,19.14654,18.68993,18.26209,0.207562286533834
"28","1237658424093769984",167.022397512612,7.3540830100073,22.62303,20.3261,19.29279,18.87208,18.38069,0.22032246742202
"29","1237661971714671104",167.083282849827,7.29282259482918,24.48103,22.47055,21.51166,21.14237,20.97035,0.15268383458944
"32","1237658424093835520",167.135155814093,7.37169225511082,24.01749,22.14005,21.11292,20.62895,20.05633,0.159458441164825
"33","1237661971714605568",166.997400123564,7.33279986891589,24.53468,22.50357,21.53095,21.02764,20.50412,0.153176666925762
