"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237665226773955072",199.481912175372,31.583309908782,22.84022,21.75077,20.47601,20.03408,19.72023,0.146986576979877
"2","1237665226773954816",199.462729708389,31.5321023164979,23.77495,21.35278,20.00786,19.50286,19.05445,0.145919764147205
"3","1237665226774020608",199.612906680033,31.5309587654268,23.48321,21.90902,20.60505,20.06153,19.6563,0.149339651133366
"4","1237665226774020608",199.612778473182,31.5159439305395,23.15946,21.30943,19.96299,19.45827,19.10509,0.142024021456361
"5","1237665226773955072",199.497693924534,31.6142151825019,23.71677,22.0051,20.60069,20.05813,19.74853,0.149666547908159
"7","1237665226774020608",199.545281887045,31.5761041695928,25.41972,22.89826,21.58004,21.14547,20.76567,0.150423096796791
"9","1237665226774020608",199.568131108425,31.5465802413269,22.15998,22.31683,21.0637,20.51558,20.09009,0.149215271481311
"10","1237665226774020352",199.602516565669,31.6441813244354,23.03481,21.44679,20.03516,19.52614,19.16681,0.142496134471936
"15","1237665226773954816",199.496232237353,31.585872251523,23.77411,21.32501,19.91975,19.40481,19.01333,0.145258570199441
"16","1237665226773955072",199.429742791744,31.508450850419,23.81382,22.80041,21.53522,20.96159,20.70654,0.150681972717928
"18","1237665226774020608",199.608399746845,31.5498482638923,25.27057,22.45012,21.13972,20.55646,20.16202,0.150439424301417
"19","1237665226774020608",199.591666908402,31.5588788169312,23.51899,21.48153,20.2064,19.74419,19.45152,0.14673414313218
"20","1237665226774020608",199.61331951976,31.5467429911773,23.37776,22.52378,21.11224,20.52938,20.11902,0.150664342330381
"23","1237665226774020608",199.580958490126,31.5875348069318,22.94648,23.06032,21.69571,21.1852,20.54419,0.150772230931784
"24","1237665226774020608",199.605401995625,31.5614939019746,24.35814,22.30577,20.92107,20.36143,19.90812,0.15046603840667
"27","1237665226773954816",199.464547600828,31.5316186215475,22.46169,20.55718,19.26584,18.77223,18.39009,0.121100828323816
"33","1237665226774020608",199.619272067854,31.6213514695239,24.30569,22.08647,20.81874,20.40931,20.09912,0.150404747759706
"43","1237665226773955072",199.450929539451,31.505813811482,25.29296,22.54899,21.20237,20.60204,20.17607,0.150441338095372
"44","1237665226773955072",199.449825677945,31.6471790149109,26.25507,22.72364,21.47351,20.92299,20.66578,0.150388857642705
