"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"2","1237657877004746752",122.211449058408,27.2471504685798,20.2857,17.82046,16.68368,16.25144,16.02789,0.731154060248304
"8","1237657877004812288",122.358854694399,27.3258306471094,23.00532,20.56277,19.46999,19.05531,18.85332,0.161462125570535
"9","1237660344463458816",122.371193197393,27.2466653051269,21.31348,18.93223,17.92476,17.55885,17.34735,0.425489166411939
"10","1237660344463458560",122.3326618117,27.2195614538011,21.09421,18.57297,17.45816,17.02475,16.80352,0.348163236239677
"12","1237657877004746752",122.241589738175,27.2162456894358,21.20702,18.73883,17.65599,17.24459,17.05326,0.368732179221263
"14","1237657877004812544",122.384708251819,27.376610777513,22.21505,19.61079,18.53294,18.15607,17.8952,0.436203376140034
"17","1237660344463458816",122.377967830963,27.2544184120014,20.80828,18.47527,17.44116,17.08895,16.89142,0.297466410190278
"18","1237657877004747264",122.293135904267,27.3492409554146,22.70228,20.3209,19.16278,18.72385,18.48316,0.228401132819432
"19","1237657877004747264",122.246010658438,27.272689424009,22.68591,20.96374,19.80688,19.41871,19.10091,0.156426452561021
"21","1237657877004812544",122.316932041538,27.3421317216485,21.36355,18.62044,17.48854,17.06824,16.83963,0.428265369441945
"22","1237657877004747008",122.228800135216,27.3595216751156,22.49067,20.30946,19.18212,18.7567,18.52316,0.250178747907502
"23","1237657877004812544",122.319166867102,27.3445146798196,20.68782,17.88517,16.69258,16.26665,16.03687,0.710402052487708
"27","1237657877004747264",122.251248933,27.3583120730596,24.06334,20.31344,19.11593,18.59324,18.29654,0.15087639317694
"28","1237657877004747008",122.297273738559,27.2915585910762,21.96083,19.65343,18.55375,18.10665,17.87057,0.450798258123604
"30","1237657877004746752",122.239989349946,27.2993380445264,22.73935,21.54137,20.41706,19.97149,19.53874,0.13802032112593
"32","1237657877004747520",122.294141843509,27.2766326009538,22.93061,21.21525,20.10706,19.67198,19.38324,0.137710564931232
"33","1237657877004747008",122.258684241426,27.2233574938174,24.11449,20.94277,19.76359,19.26353,18.87799,0.134025250376456
"36","1237657877004812800",122.272767134236,27.3791316858884,22.04082,21.5402,20.51205,20.10058,19.79604,0.125380254921508
"37","1237657877004747008",122.223354786232,27.3162900931838,22.05145,20.01469,19.00207,18.60754,18.30053,0.374156625625686
