"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"8","1237666227500747776",277.431803987576,21.1266555926075,19.01262,17.47331,16.88494,16.65369,16.49916,0.953243769263541
"9","1237666227500747776",277.432411991415,21.1320702159904,20.0939,18.70868,18.13005,17.89428,17.77606,0.945039122973238
"11","1237666227500746240",277.431370835385,21.0597406638021,20.09153,18.73281,18.10847,17.84947,17.64702,0.935541602135399
"19","1237666227500747520",277.336576395614,21.0261689055757,20.89866,19.65441,18.97027,18.75596,18.65417,0.942881656964851
"20","1237666227500747264",277.336583699086,21.0455241233897,19.77257,18.20238,17.52195,17.28639,17.08792,0.927343527351903
"21","1237666227500747264",277.335785765676,21.0587620512274,21.01141,19.42105,18.74386,18.51241,18.23034,0.905910341103732
"31","1237666227500747264",277.307730898441,21.0077239801205,21.21054,19.50422,18.82192,18.64506,18.45419,0.908094725007127
"32","1237666227500746240",277.416823582259,21.0541360737385,20.29326,18.74258,18.16319,17.94349,17.72703,0.930854730198958
"33","1237666227500745984",277.416836632386,21.1029991517844,18.9776,17.41717,16.80566,16.56538,16.37016,0.94416881846287
"34","1237666227500744960",277.3077290984,21.1059627225353,20.80035,19.11772,18.43032,18.1468,18.15984,0.88466301888744
"37","1237666227500745216",277.306017023506,21.0344906570173,18.95806,17.54531,16.89856,16.72954,16.57059,0.96310928753064
"39","1237666209785121280",277.305937723254,20.971292506893,20.31777,18.86409,18.24622,18.01846,17.87053,0.930884291928025
"43","1237666227500747264",277.314660692526,21.0367920227396,19.9106,18.43234,17.748,17.55938,17.34674,0.936645712396311
"44","1237666227500744704",277.316046625518,21.1173604567168,18.72987,17.26776,16.63242,16.37494,16.22771,0.954312318170046
"54","1237666227500748288",277.402265733911,21.0181931540159,20.16389,18.84241,18.25123,18.02633,17.84528,0.942968535617764
"55","1237666227500746240",277.402479501013,21.0145969600003,19.19853,17.5624,16.91855,16.67983,16.52485,0.936665349981167
"56","1237666227500747008",277.309353305817,21.042667732565,20.54938,18.88386,18.1906,17.98464,17.79844,0.892039634128646
"57","1237666227500747008",277.310219061685,21.0608588031323,20.1103,18.94651,18.42274,18.27202,18.10872,0.95633370327159
"60","1237666227500745984",277.400574234148,21.0687495035675,21.0701,19.38116,18.77793,18.53373,18.33093,0.912477056755434
"61","1237666227500680704",277.310265535732,21.1233556999975,20.0862,18.77581,18.15982,17.86234,17.81733,0.93933475677231
"62","1237666227500680704",277.309908310925,21.1265303895694,18.23779,16.55298,15.86326,15.59431,15.47086,0.945584673522266
"64","1237666227500744704",277.308215710723,21.0683163090103,20.46297,19.1601,18.53457,18.3369,18.31188,0.942334604408762
"77","1237666227500748288",277.440863378881,21.0890537871387,21.12495,19.5463,18.94099,18.71741,18.53798,0.929015587993919
"78","1237666227500748288",277.438950349109,21.0965969088213,19.40408,17.67579,17.02383,16.79445,16.63517,0.92447475187132
"79","1237666227500747264",277.319060244536,21.0352970945806,21.21509,19.88203,19.2184,19.04091,18.85818,0.935719122797138
"80","1237666227500746752",277.320683432306,21.0940874636793,21.06329,19.68003,19.06916,18.87432,18.70087,0.943270757587298
"81","1237666227500745984",277.439734291555,21.1168953614011,19.26635,17.70149,17.06195,16.80061,16.64238,0.938416352924432
"82","1237666227500745216",277.321074655806,21.0273769055683,21.12093,19.84477,19.19625,19.07299,18.89803,0.944672005949126
"83","1237666227500745216",277.320334221933,21.0899162375032,20.34406,18.83871,18.17502,17.94919,17.80404,0.919303153898869
"86","1237666227500747264",277.319814631584,21.0391706917365,20.41642,18.95651,18.28111,18.07141,17.87942,0.919191228348446
"87","1237666227500745216",277.321272108034,21.0661547409188,18.95749,17.49526,16.82672,16.60705,16.40948,0.949142422517457
"88","1237666209785121536",277.320014553997,20.987415563061,19.45976,18.09285,17.45178,17.23456,17.04858,0.955656578406549
"89","1237666209785186048",277.363817607949,20.9698226896325,20.66049,19.24452,18.6419,18.44166,18.28134,0.93853762020959
"94","1237666227500747776",277.364072588917,21.0443789408545,20.61143,19.18019,18.55042,18.34808,18.17898,0.932063687512863
"95","1237666227500747520",277.365990103465,21.1001666971784,19.75987,18.37225,17.77515,17.54656,17.39793,0.954217695916554
"96","1237666227500745984",277.365242736904,21.0234849489732,18.21696,16.47984,15.81138,15.56759,15.43621,0.950038990117848
"99","1237666227500747264",277.365919919221,21.1353458138513,21.4579,19.94834,19.30034,19.08448,18.88942,0.91518644386249
"100","1237666227500745472",277.364219215716,21.0795191494384,20.58921,19.31338,18.81902,18.6414,18.43195,0.95691052641903
"103","1237666227500745984",277.363726804481,21.0113101086406,17.76413,16.17366,15.54574,15.3492,15.21042,0.971998960551493
"112","1237666227500747008",277.30244442934,21.0363756427838,19.42644,18.13387,17.527,17.34731,17.22305,0.966266804244785
"113","1237666227500746240",277.429443780845,21.0544740572713,20.56376,18.88947,18.24413,18.02636,17.8312,0.901021141952223
"114","1237666227500746240",277.429323431631,21.0724844170084,19.9917,18.75124,18.22232,17.98089,17.78535,0.952684514053359
"115","1237666227500744704",277.30004570421,21.0653819549238,20.87971,19.45768,18.80001,18.62474,18.37024,0.93512482476349
"121","1237666227500747264",277.338554837748,21.0449999763814,20.70102,19.33386,18.83532,18.6691,18.50538,0.955207229563085
"122","1237666227500745728",277.338584239162,20.9850415115942,21.08142,19.54541,18.85271,18.65307,18.47812,0.921369069515479
"123","1237666227500745728",277.339732199939,20.981851081619,19.86304,18.35766,17.69797,17.45326,17.32195,0.938175915024453
"124","1237666227500745216",277.339653644208,21.065338365243,20.92323,19.37086,18.76032,18.58032,18.40275,0.93285409262023
"125","1237666227500745216",277.33928005301,21.0635328215647,17.61497,16.41096,15.91265,15.75145,15.68989,0.979412415491844
"130","1237666227500812032",277.444311975244,21.0162559662019,19.42146,17.99432,17.36444,17.25121,17.03497,0.962643521821663
"131","1237666227500748544",277.441804668343,21.0314643344519,21.25605,19.79887,19.20342,19.02009,18.85471,0.936983273792124
"132","1237666227500748544",277.444375026292,21.0449522593527,19.80354,18.28336,17.65615,17.44671,17.25763,0.944782096047828
"133","1237666227500748288",277.443399282293,21.079205649091,20.84353,19.49228,18.96943,18.76904,18.65434,0.953216311275988
"134","1237666227500747008",277.340612136425,21.1217480975823,21.26996,19.88128,19.23972,18.97998,18.78949,0.927709873407746
"135","1237666227500745216",277.339186780034,21.0891714965133,20.41161,18.67827,18.02601,17.76521,17.55908,0.886343470318376
"152","1237666209785119744",277.291861066431,20.99778454213,18.2304,16.71066,16.07245,15.88409,15.74649,0.96817108672251
"156","1237666227500748544",277.414056156626,20.9700307314582,20.48451,19.3116,18.81226,18.54383,18.51459,0.95464650899745
"157","1237666227500748032",277.414333786746,21.0803885855993,20.70838,19.35874,18.77658,18.54673,18.38036,0.943740627636344
"158","1237666227500746752",277.293390979492,21.0540316669217,20.1149,18.82556,18.2121,17.99653,17.87453,0.94466003562062
"159","1237666227500745728",277.414211058754,21.1270442590285,21.29985,19.78303,19.14607,18.8995,18.77488,0.924895439882259
"160","1237666227500745728",277.414415928301,21.1284941720251,19.98316,18.57382,17.99996,17.76811,17.64571,0.949130448878776
