"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237671769616875776",261.01328756242,65.2574696445891,20.05237,18.65333,18.15954,17.94175,17.91845,0.966096871499186
"2","1237671769616875776",260.862158676365,65.1746459916904,20.1779,18.52067,17.89125,17.67495,17.53799,0.955163779355658
"3","1237671769616875776",261.006808675137,65.2324358413099,20.87848,19.36179,18.82239,18.55109,18.47806,0.952641544393967
"4","1237671940878827776",260.636630810557,65.1087223324944,19.68464,18.48278,17.9233,17.71886,17.56429,0.970554162789783
"5","1237671941415764224",260.637501349863,65.4003475467313,20.07318,18.62263,18.1102,17.92193,17.78656,0.96676825256288
"6","1237671769616875776",260.852180978511,65.1646732601714,21.24821,19.8518,19.19245,18.95122,18.76802,0.9399018688516
"7","1237671941415698688",260.610458722461,65.4051488388499,19.51917,18.24403,17.76712,17.59208,17.50491,0.975811466825429
"8","1237671769616875776",260.965606486867,65.320465714332,19.40208,17.82839,17.26075,17.04393,16.91913,0.970625620028581
"9","1237671769616941568",261.132539437292,65.2527895500215,19.401,18.11351,17.61874,17.42891,17.34317,0.976867127901083
"10","1237671940878958592",261.132389505615,65.1179964282979,18.89261,17.44311,16.91112,16.71992,16.66069,0.976552658562694
"11","1237671940878893312",260.734933211568,65.0981488166414,20.93775,19.50504,18.98838,18.76455,18.59717,0.958569307673717
"12","1237671769616810240",260.587398640264,65.1978918598735,17.24961,15.88894,15.417,15.27585,15.22345,0.985727360441385
"13","1237671769616810496",260.668344327931,65.1880276124942,19.91849,18.62831,18.0101,17.72159,17.56897,0.960895361396007
"14","1237671769616941056",261.090439667769,65.338022135427,19.42764,17.89239,17.38688,17.14395,17.03617,0.973434512488355
"15","1237671941415698432",260.586793568776,65.3845733684797,18.2273,16.83312,16.33038,16.16727,16.0597,0.977571410393424
"16","1237671769616809984",260.512895701601,65.1835415461968,20.07719,18.72906,18.20668,18.04208,17.9431,0.965684989114215
"17","1237671769616809984",260.529063267517,65.243171101313,18.30191,16.65252,15.99556,15.79718,15.68323,0.968047648216699
"18","1237671769616875520",260.812598436713,65.3335350880512,18.32957,16.71103,16.04528,15.7909,15.70025,0.962475797324793
"19","1237671941415764224",260.730976165651,65.4136269888624,19.18656,18.05367,17.53022,17.33538,17.20321,0.97574204166798
"20","1237671941415829504",261.204788954194,65.4119774684211,18.10525,16.62069,16.05958,15.85796,15.79941,0.977237783199007
"21","1237671940878893056",260.783248302097,65.1231421334663,18.23761,16.49899,15.9039,15.66981,15.57419,0.96677030359107
"22","1237671941415763968",260.79370006612,65.4170467210675,17.69979,16.25073,15.77065,15.62704,15.59709,0.983661001004136
"23","1237671769616810240",260.598205841092,65.1983438664945,18.59202,16.97462,16.36176,16.13635,15.9882,0.963112247496266
"24","1237671769616875776",260.993740852923,65.2177170356259,21.13724,19.45825,18.80112,18.51953,18.37524,0.929273093670924
"25","1237671769616809984",260.477028793304,65.1416090848816,18.88839,17.33366,16.76047,16.53999,16.44552,0.970466818312348
"26","1237671769616875520",260.939987892495,65.292017705365,18.32749,17.01593,16.54113,16.37041,16.29526,0.977076205919152
"27","1237671769616875776",261.024197688743,65.1966300867667,21.63193,19.93538,19.33026,19.06442,19.03035,0.907971307717525
"28","1237671940878827520",260.540943343387,65.0971769643183,19.05052,17.41296,16.76022,16.51944,16.3918,0.957309182384291
"29","1237671769616810240",260.499839076359,65.2657186920159,21.56828,19.94179,19.33681,19.07004,18.92247,0.915716018942506
"30","1237671941415698688",260.578067205606,65.3390768112295,19.16633,17.90802,17.42765,17.20153,17.10175,0.976317365802551
"31","1237671941415763968",260.738449522794,65.3783558274126,18.42459,16.60933,15.97828,15.78274,15.67038,0.96427395496638
"32","1237671941415764224",260.739113721456,65.3849650764925,20.32975,19.09395,18.58234,18.39427,18.27799,0.963071290252664
"33","1237671769616875776",260.984921227395,65.3382754278207,19.05745,17.60036,17.04051,16.81767,16.71211,0.972683048539327
"34","1237671941415764224",260.984348042462,65.3885409069201,19.14197,17.63942,17.06541,16.86114,16.76423,0.973231561306279
"35","1237671769616941568",261.130771413146,65.2642464967837,20.21435,18.55582,17.90738,17.65566,17.53768,0.94959093847052
"36","1237671941415829504",261.043241263622,65.3682457189247,17.62267,16.13923,15.6394,15.49386,15.3954,0.982869411648805
"37","1237671941415829760",261.043972935057,65.3881353029897,18.75506,17.53483,17.05828,16.91062,16.83854,0.976851084600902
"38","1237671769616809984",260.478926002603,65.170022340678,17.92773,16.33817,15.73699,15.52665,15.41576,0.973717482454661
"39","1237671769616810240",260.564684510224,65.2156813070941,19.94085,18.58337,18.03486,17.84832,17.77718,0.967761385162955
"40","1237671769616875776",260.650232514859,65.2910168593813,21.06327,19.56277,19.02249,18.82549,18.76453,0.954226685089421
"41","1237671769616875776",260.962555438779,65.2220132980927,20.71773,19.21988,18.69308,18.44688,18.29054,0.955781949140351
"42","1237671940878958592",261.092768703439,65.1469960557809,17.9806,16.65017,16.17245,16.04309,15.97858,0.980456651050752
"43","1237671769616875776",260.867904270377,65.2514872947866,19.48049,17.93855,17.37196,17.18083,17.11114,0.974882625206293
"44","1237671769616941568",261.126348390695,65.2876184009841,20.39461,19.30105,18.81819,18.61915,18.56821,0.964114058283195
"45","1237671769616810240",260.609484605925,65.2690182093687,17.56006,16.01676,15.38958,15.14248,15.06299,0.976841496252503
"46","1237671769616810240",260.521413731408,65.1395506527366,19.80252,18.38748,17.79675,17.5962,17.4803,0.969666832226824
"47","1237671941415698432",260.594862177922,65.3859664645975,18.15846,16.68407,16.10192,15.89045,15.74894,0.971635213286025
"48","1237671769616941568",261.108086410193,65.2005743084611,21.22174,19.73541,19.15783,18.96656,18.82737,0.947669662820687
"49","1237671941415698688",260.491031776797,65.4162006501859,21.19128,19.56738,18.99832,18.80435,18.6913,0.947258128707991
"50","1237671941415764224",260.68316504756,65.377679868682,20.06019,18.32767,17.73921,17.5451,17.40756,0.96218746776835
"51","1237671940878827776",260.527188279116,65.1070948193278,19.92271,18.64435,18.05507,17.85186,17.73873,0.965673148530498
"52","1237671769616875776",260.726790316387,65.2559663856507,20.91969,19.80243,19.27023,19.05382,18.95213,0.956566241038517
"53","1237671769616875776",261.036650854349,65.1906414862568,19.96666,18.60338,18.08943,17.85377,17.77267,0.967153976258008
"54","1237671769616809984",260.57273411711,65.2047961381304,17.22384,15.8975,15.43069,15.28048,15.2291,0.985189783470033
"55","1237671941415698432",260.628874290555,65.3579421232739,18.90479,17.38978,16.86814,16.68656,16.5819,0.97481508379566
