"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237657606429147392",136.018869636763,44.3773695942906,22.70569,20.11659,18.96205,18.5033,18.19959,0.126852485526564
"2","1237657769630761728",135.672018442167,44.3958976461956,23.76159,23.30183,22.32669,21.93314,21.8812,0.150500494399549
"3","1237657606429082112",135.944214685469,44.3315782790579,22.70298,22.18959,21.21024,20.81059,20.43026,0.151989092502376
"4","1237657769630827264",135.87271909056,44.5459456819891,25.13563,22.06955,20.96634,20.5427,19.92799,0.150735044571374
"5","1237657769630892288",135.996958416332,44.549738820005,21.95566,20.52307,19.53868,19.16141,18.93547,0.119066327951564
"6","1237657769630761472",135.665537975617,44.3540393380611,23.47163,21.76594,20.69684,20.26233,19.86558,0.15163327545923
"7","1237657606965953024",135.690269556084,44.5911219760261,25.70741,21.5195,20.536,20.01865,19.78384,0.150522705984313
"8","1237657606429082112",135.858053165954,44.3945712343533,22.78149,22.57413,21.48537,21.05261,20.55544,0.151646922722315
"9","1237657606965953280",135.600491672727,44.5223286671894,23.13656,23.40598,22.28229,21.84771,22.45289,0.150499898477986
"10","1237657769630827008",135.814767729808,44.5717249869764,23.68574,21.88823,20.88791,20.48208,20.28711,0.151749401631078
"11","1237657606429081856",135.841633967481,44.3097716523445,23.15323,21.49535,20.45383,20.04871,20.07866,0.150655345267844
"12","1237657769630892288",135.962975299581,44.5145610719903,23.25097,20.79072,19.65829,19.28605,18.72229,0.141852568898228
"13","1237657606965953280",135.663913237941,44.5865710083725,23.99019,23.36231,22.31078,21.96527,21.32439,0.150505391412171
"14","1237657769630892544",135.984478107648,44.5736372522368,22.23329,21.80614,20.81067,20.43202,19.84412,0.150026478903982
"15","1237657769630826752",135.951365941015,44.4896269296007,22.4915,20.70221,19.67226,19.15147,18.97268,0.131864329136508
"16","1237657606429082112",135.951320231358,44.3934585901505,22.48143,21.82599,20.7489,20.26037,19.93205,0.150458983046304
"17","1237657606429081856",135.909559910792,44.3286365579616,22.15271,20.03607,19.00951,18.61405,18.44334,0.116932728140835
"18","1237657606429081856",135.930179321354,44.4010928043131,22.08454,21.31927,20.24946,19.81604,19.62634,0.140950136609413
"19","1237657606965953024",135.704686326998,44.6038358758138,24.10469,22.44012,21.45386,20.93324,20.69921,0.151061478317413
"20","1237657769630892544",135.923792453214,44.6336413892605,23.79258,22.34023,21.17789,20.70593,20.19129,0.151472606072701
"21","1237657769630827008",135.781377162171,44.452515609411,22.6154,21.21736,20.1731,19.80895,19.19911,0.14442788412488
"22","1237657769630892800",135.936125771698,44.62174739444,23.59904,23.68091,22.55653,22.12318,21.74076,0.150455389839008
"23","1237657769630827264",135.808946032506,44.5619713579193,24.15147,23.10761,22.11603,21.71872,21.0915,0.150576854027447
"24","1237657606429082112",136.004878809502,44.3491398272269,23.03021,22.30635,21.17959,20.76686,20.26361,0.151911989096191
"25","1237657606429016576",135.735629121864,44.3090991991842,23.65689,22.71318,21.71724,21.31331,20.80505,0.151025608914048
"26","1237657769630892544",135.982090785692,44.5076676909127,23.07581,22.14342,20.98717,20.53289,19.95415,0.151944642766606
"27","1237657769630826752",135.696743352481,44.5700976227599,22.14104,20.38764,19.37439,19.0356,18.83788,0.119959474467119
"28","1237657769630827008",135.803055371021,44.4998740538458,22.74961,21.63368,20.533,20.05028,19.58372,0.149682482858817
"29","1237657769630892544",135.882702927354,44.635532832769,25.48099,22.5023,21.3832,21.01662,20.28098,0.150528342085185
"30","1237657769630827264",135.824053984334,44.3981414353846,25.27501,23.49905,22.41765,22.03771,21.52529,0.150396724762925
"31","1237657769630827264",135.823307115154,44.4983305897683,25.23252,23.5184,22.44386,21.9502,22.08174,0.150391680619038
"32","1237657769630761984",135.733463798764,44.4226195925547,23.76312,23.48231,22.50462,22.06401,21.43248,0.150486888652912
"33","1237657769630892544",135.956140809758,44.5066377751421,23.28482,23.39317,22.29104,21.85543,21.95151,0.150535703569402
"34","1237657606429147392",136.0251039058,44.4392207907771,24.68446,22.31255,21.18985,20.71254,20.33553,0.150870952164231
"35","1237657606429147392",136.024356752694,44.4412595729972,21.95533,19.93894,18.94434,18.60413,18.37674,0.113862422315121
"36","1237657769630761728",135.71367755029,44.3518592816781,24.21649,23.50573,22.35357,21.89822,22.04631,0.150436299081317
"37","1237657606429082112",135.94056652345,44.365652825207,22.44846,22.51692,21.4282,21.02086,21.29984,0.151396864991252
"38","1237657769630892544",135.927077507626,44.5560238016233,22.58446,22.92735,21.92335,21.49436,20.93377,0.151114714370687
"39","1237657769630827264",135.723158548826,44.5471925737618,24.24402,23.27916,22.23924,21.82676,21.67247,0.150479840185902
"40","1237657606429082112",135.84993887017,44.3821662434265,24.63724,23.55447,22.43507,22.05104,21.36466,0.150423290495984
"41","1237657769630892544",136.016881488725,44.5411050219021,24.83664,23.54,22.46315,21.94893,21.01843,0.150422722642563
"42","1237657769630892544",135.966162335838,44.5053475991686,23.74884,21.76078,20.75404,20.37853,19.86695,0.151683052623135
"43","1237657606429147392",135.993594338165,44.3743957473543,23.56562,22.09651,21.1198,20.77746,21.19452,0.151492309337234
"44","1237657769630761472",135.668273436238,44.4260696961963,22.57787,21.23131,20.20905,19.80969,19.82439,0.145502365150745
"45","1237657769630827264",135.844229453625,44.5667476225111,23.5273,22.69712,21.53204,21.18008,20.34268,0.151264404575533
"46","1237657769630827008",135.827102622586,44.473991957706,23.30328,21.72181,20.65426,20.22387,19.67215,0.151468335636787
"47","1237657769630761728",135.67012913889,44.4203836608402,22.76366,23.05641,22.06109,21.54248,21.55104,0.150826224362613
"48","1237657606429081856",135.893379966073,44.3781080206633,21.56506,21.10395,20.05406,19.71416,19.55632,0.128000269209406
"49","1237657606966018304",135.677175254284,44.6387771369915,22.34325,21.69815,20.71832,20.38737,19.94263,0.149973049970937
"50","1237657769630892288",135.968060210308,44.5889302936428,22.58553,20.26706,19.13524,18.66857,18.51014,0.125300717526824
"51","1237657769630761472",135.622694955124,44.4665149701481,24.41037,21.92276,20.7961,20.27762,20.24065,0.151135985251935
"52","1237657606429147648",136.027222159221,44.3630495597747,22.82521,21.32733,20.23329,19.78691,19.58332,0.147110970431492
