"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237670456968086016",41.1804490440487,28.38805599234,21.29745,20.2987,19.79233,19.54102,19.54243,0.885860968700931
"2","1237670456968151296",41.3766806626542,28.3910503640943,19.36619,17.92455,17.33236,17.10156,16.99264,0.949985940359291
"3","1237670456968085760",41.3534662723943,28.3251086764396,19.41725,18.15188,17.62333,17.40732,17.30421,0.96859682842085
"4","1237670456968151296",41.3121841532386,28.4231422729052,21.7365,20.62893,20.16595,19.96147,19.92363,0.715497729804019
"5","1237670456968085504",41.3115665143471,28.3214555438042,19.03133,17.79835,17.19781,16.91307,16.78113,0.948745263452997
"6","1237678892286738944",41.2838762738882,28.1314807110801,21.99501,21.22329,20.7587,20.54514,20.14185,0.438422277682121
"7","1237670959478014208",41.1752041714734,28.411871554933,20.73482,19.63429,19.18727,18.99161,18.8402,0.976481770950065
"8","1237670456968151296",41.3927690019709,28.4400873470514,19.94461,18.87302,18.44092,18.23141,18.1748,0.984457519758497
"9","1237678892286803968",41.5012079354626,28.159655753277,18.82556,17.63344,17.05125,16.77956,16.75525,0.9668107447908
"10","1237678892286803968",41.4650998216205,28.2648215780871,19.04724,17.63601,17.03353,16.75247,16.64291,0.94573085290224
"11","1237670456968151296",41.3093136405852,28.4288393955888,20.48928,19.47182,19.01364,18.79446,18.76531,0.979714120811714
"12","1237670456968086016",41.344449278725,28.3483684770539,21.52458,20.25402,19.7399,19.49889,19.44827,0.882737219232765
"13","1237678892286738944",41.3621761122507,28.2701369334042,21.46231,20.42364,19.93686,19.68176,19.60962,0.848503155103874
"14","1237678892286738944",41.2793987467589,28.1504968420818,21.42588,19.98471,19.47765,19.24336,19.11728,0.931800478364788
"15","1237678892286673152",41.2086611319481,28.1973255020463,20.00747,18.70858,18.20805,18.00231,17.88554,0.978147439439822
"16","1237678892286804480",41.4513546843208,28.1274800415731,21.22863,20.55476,19.99576,19.74176,19.66433,0.826587294489204
"17","1237678892286804224",41.4840870791705,28.1921977488339,19.52746,18.23413,17.66032,17.41475,17.33183,0.960002190044265
"18","1237678892286738432",41.2238947283597,28.132080092804,19.19675,17.99498,17.48773,17.3043,17.20245,0.974647426460956
"19","1237670456968151296",41.3828047645472,28.4090985517761,19.40205,18.25854,17.75316,17.54144,17.4271,0.973460126177904
"20","1237678892286672896",41.2272614798589,28.2052856912173,19.0316,17.68143,17.13152,16.8988,16.80539,0.96452933631079
"21","1237678892286804480",41.420849557254,28.1338415594652,21.47359,20.11671,19.52418,19.28582,19.14159,0.916486660722111
"22","1237670456968151296",41.4206104573198,28.3909573934499,21.78288,20.55643,20.04635,19.79405,19.71889,0.769706697363552
"23","1237670456968086272",41.1677621385112,28.3685718109329,22.55293,21.29174,20.7951,20.53341,20.43117,0.333912774781495
"24","1237678892286738688",41.4267372668198,28.2668243759009,20.04207,18.79624,18.30481,18.08904,18.00579,0.979979648437715
"25","1237678892286673152",41.1928495839676,28.1989873094424,19.47412,18.25603,17.7534,17.54597,17.48835,0.975145709435889
"26","1237678892286738432",41.3174949660289,28.2845704568842,18.9672,17.64525,17.05529,16.83578,16.6893,0.959914918934246
"27","1237678892286673152",41.1873620540885,28.3223877247803,19.78456,18.55497,18.04071,17.92263,17.78194,0.980955741405961
"28","1237678892286673152",41.1999037252704,28.3018039864474,20.78224,19.53195,18.98985,18.78937,18.67969,0.97358200174672
"29","1237678892286738944",41.4142719228119,28.1935297175777,21.70813,21.13294,20.71033,20.50387,20.1984,0.46845441937438
"30","1237678892286804224",41.4863131347779,28.1655506812983,20.34477,19.04169,18.48367,18.27341,18.19751,0.976560768718311
"31","1237678892286804224",41.4307371851587,28.1303486850642,21.01815,19.75492,19.26738,18.98641,18.85059,0.966669385765991
"32","1237678892286673664",41.1726516103794,28.1692697790603,22.15765,21.13728,20.5336,20.29892,20.24939,0.446205624440031
"33","1237678892286804736",41.4398235299935,28.181010819311,22.17612,21.18074,20.57497,20.29198,19.85218,0.508478412113848
