"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237652935645593856",321.755850711582,-6.80291160922507,24.01164,25.08133,22.58756,21.72306,20.96704,0.150373992714597
"2","1237652935645660672",321.909065286048,-6.73805750220721,24.94993,24.34368,21.91557,21.1228,20.20587,0.150374005207888
"3","1237652600102192128",321.626916876086,-6.89074719672565,23.61429,24.55585,22.05985,21.11852,21.37023,0.150374013386871
"4","1237652935645724672",321.9226735781,-6.71231125477696,23.23255,24.58895,22.00561,21.18936,20.90216,0.15037401089259
