"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237651224634786304",256.059600576999,59.3194986641184,20.98876,20.02812,19.72545,19.65156,19.54192,0.940111811099501
"2","1237651224634851584",256.141737381529,59.2009903285839,19.33463,19.25646,19.04279,18.97463,19.11203,0.940754929179635
"3","1237651211213013248",255.870564794388,59.2919448096638,21.49472,20.19576,19.92845,19.81701,19.79984,0.868260255829506
"4","1237651224634917120",256.216747078428,59.0494503789636,21.03274,20.19842,19.90813,19.81519,19.73275,0.898289089932672
"5","1237651224634917376",256.224205652534,59.0650201626134,21.68214,20.89133,20.63374,20.55449,20.33153,0.340050309413342
"6","1237651211213078784",255.828503745876,59.1133385197811,20.26577,19.39107,19.11512,18.99048,19.05487,0.976215439832548
"7","1237651224634852096",256.424698331513,59.28009300795,22.54737,21.03472,20.75804,20.59085,21.03605,0.0697396015068845
"8","1237651224634917120",256.174109884878,59.1711439969235,21.04404,20.18958,19.88604,19.77648,19.72987,0.90125789271769
"9","1237651211213079040",255.981375221196,59.1271292195174,21.07814,20.19168,20.03871,19.89397,19.79449,0.889260644179029
"10","1237651211213078784",256.032271431828,59.1955741656699,19.10377,18.18149,18.00888,17.97961,17.99627,0.973102066807355
"11","1237651224634917376",256.293952150262,59.1052894265585,21.37124,20.43503,20.1227,20.07038,19.99532,0.766554983984251
"12","1237651211213078784",255.837507526787,59.0797463565919,18.19149,17.32576,17.04595,16.94969,16.91106,0.955936288480301
"13","1237651211749949696",256.444131540089,59.262030702198,20.58489,20.20282,20.05787,19.92464,19.51238,0.899357020879469
"14","1237651224634851584",256.118191338078,59.2354078787518,21.48121,20.61855,20.35438,20.2595,19.99788,0.66019594128076
"15","1237651224634786304",256.124585190452,59.3380648739859,20.99923,20.17274,19.88009,19.75961,19.74663,0.902842169112193
"16","1237651224634917376",256.265273274225,59.0369289501753,20.58738,19.69476,19.39549,19.31072,19.2669,0.970294493119899
