"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237674286463321088",73.5139074503888,-3.55490287457885,25.60598,22.91615,21.68515,21.02661,20.8711,0.150374605779051
"2","1237674286463321088",73.5590277422278,-3.56980171364054,22.36259,23.3613,22.00827,21.36773,20.57011,0.150373389478312
"3","1237674286463386112",73.540807426631,-3.3798130695145,24.09539,22.52845,21.2093,20.47642,19.88046,0.150368732380145
"4","1237674286463321344",73.5441027708963,-3.51711257114288,24.3317,24.13708,22.78981,22.13201,22.09435,0.150374192615279
"5","1237674286463255296",73.3664820669344,-3.52991732830694,24.04402,22.81412,21.51326,20.82426,20.38715,0.150374854222491
"6","1237674286463320832",73.4693815299248,-3.56635451423657,25.64324,22.12463,20.7824,20.0927,19.63478,0.150372267509624
"7","1237674286463320832",73.448762737528,-3.51749207969123,25.66808,22.28909,20.88524,20.22459,19.85662,0.150373333759842
"8","1237674286463320832",73.5057099072028,-3.56025482825236,23.22791,21.78525,20.45697,19.77407,19.44589,0.150203658820882
"9","1237674286463255296",73.3818392131887,-3.46390670128849,23.60229,21.61486,20.28381,19.65322,19.35226,0.15022171334381
"10","1237674286463386112",73.6365395096633,-3.51090521550065,22.98677,21.28406,19.88117,19.19553,18.80089,0.149857271140288
"11","1237676305095787264",73.3137889858636,-3.39406306944699,23.28522,23.0596,21.66072,20.88934,20.50795,0.15037379852971
"12","1237676305095852032",73.4223996941898,-3.28416000544339,23.14152,21.76539,20.44267,19.79901,19.51679,0.150187743651325
"13","1237676305095787264",73.3234751992432,-3.40355609383462,25.15556,22.70951,21.35433,20.58936,20.33294,0.150374730110108
"14","1237674286463255296",73.37635455579,-3.48060481938935,23.21307,21.33325,20.09174,19.3867,19.03292,0.150021643686924
"15","1237676305095852544",73.3782523885734,-3.31274596236447,23.84458,22.9533,21.58466,20.89599,20.29929,0.150374874536458
"16","1237676305095852800",73.4557553592791,-3.33636471545374,23.1412,21.60923,20.30997,19.67805,19.29485,0.150124793747049
"17","1237674286463321088",73.4873982936455,-3.39885056076766,23.49119,22.42057,21.19015,20.50257,20.00254,0.150356823802803
"18","1237674286463386112",73.5814102500538,-3.4618767725916,23.70375,22.31716,20.91648,20.17467,19.7545,0.150344994085548
"19","1237676305095787264",73.319080866222,-3.37670217018853,25.21066,22.37516,20.99357,20.33316,20.06877,0.150373233275744
"20","1237674286463321088",73.5236029992909,-3.41987820476383,23.72093,22.52344,21.18151,20.53032,20.26168,0.150365999470401
"21","1237676305095852544",73.3469972967952,-3.28738126139409,23.93098,21.7544,20.43386,19.70426,19.255,0.150290112352968
"22","1237674286463386368",73.5944901721761,-3.39728354993251,25.04695,23.26569,21.95931,21.23401,20.9395,0.150374807837921
"23","1237676305095787008",73.3297717401568,-3.28967066665413,23.67829,22.50944,21.11959,20.48819,19.95354,0.150361084123705
"24","1237674286463386624",73.5535023765472,-3.45570639110974,24.47083,24.02154,22.70059,21.89208,21.61045,0.150374303001604
"25","1237674286463255296",73.4046951587763,-3.54704917188457,23.32414,21.89396,20.51441,19.7333,19.32881,0.150233029855708
"26","1237674286463386112",73.5519819649666,-3.35150506272082,23.95674,22.26671,20.88983,20.18863,19.58735,0.1503506746416
"27","1237674286463321088",73.5497034551699,-3.5391930705668,25.34138,22.79751,21.53568,20.85014,20.82025,0.150374878584003
"28","1237674286463320576",73.404484763158,-3.49814267474345,24.25695,21.37873,19.97227,19.21596,18.77556,0.150254458391272
"29","1237676305095853056",73.4810370421105,-3.32098950390443,24.52748,23.26182,21.96436,21.18788,20.90565,0.150375344074787
"30","1237674286463385856",73.6217915965222,-3.38865670205702,24.49199,22.89041,21.57285,20.80265,20.50595,0.150375421373853
"31","1237674286463320832",73.5086051924503,-3.57336919043085,22.7964,23.25996,21.9811,21.20811,20.53925,0.150374645018399
"32","1237674286463255296",73.3757019697521,-3.50665435330615,24.10918,23.32332,22.06493,21.28984,20.81397,0.150375710380222
"33","1237674286463320832",73.436242279747,-3.45757951639514,25.23599,22.80045,21.46246,20.73926,20.32875,0.150374848849104
"34","1237674286463320832",73.4371772005438,-3.51327453505207,24.13277,21.73335,20.36962,19.65139,19.21745,0.150303158419226
"35","1237674286463386112",73.6040136279591,-3.44908261495257,24.34476,22.65664,21.30689,20.64922,20.54354,0.150374351111382
"36","1237674286463386368",73.6146437425893,-3.38232223127207,23.13269,23.04737,21.66973,21.01036,20.72521,0.150374057092677
"37","1237676305095852544",73.3626095201201,-3.32326832120936,24.92276,22.93994,21.59182,20.85767,20.86287,0.150375198508451
"38","1237674286463320576",73.4784039932182,-3.41734799480074,24.8797,23.10643,21.78988,21.06093,20.90672,0.150375142333299
"39","1237676304558981888",73.6442526198587,-3.56547176709537,24.92842,22.70706,21.31694,20.63701,20.2487,0.15037467442486
"40","1237674286463386368",73.5908795599249,-3.3799342091052,25.4443,22.95733,21.61571,20.94294,20.79357,0.150374719211368
"41","1237676305095852544",73.4270640950007,-3.35330628238686,24.52205,22.30869,20.97798,20.2251,19.69724,0.150366774997109
"42","1237674286463321344",73.5214524026235,-3.40407519420055,23.52495,23.82725,22.59024,21.84895,21.1627,0.150375046316658
