"","objID","ra","dec","psfmag_u","psfmag_g","psfmag_r","psfmag_i","psfmag_z","ratings"
"1","1237666406846956032",34.5834860286362,-1.02186064371889,23.00669,22.95173,22.74707,21.94925,21.89167,0.150374435111501
"2","1237666406846956032",34.5831941088624,-0.968773416315081,23.43643,22.79372,22.52036,21.70258,21.75911,0.150374534235129
"3","1237663783138755584",34.4743119450285,-0.746299405128345,24.71831,23.54745,23.39777,22.4485,21.96276,0.150374013527516
"4","1237666406846955776",34.635585160026,-0.892063270077553,24.57653,23.05318,22.80583,21.95456,22.31937,0.150374088910223
"5","1237666406846956032",34.6514847180309,-0.85259423836802,24.2216,22.98314,22.74052,21.87994,21.82232,0.150374204906583
"6","1237663783138820864",34.7018885549747,-0.823395704472498,23.69496,22.99742,22.79377,21.98823,21.50916,0.150374326045684
"7","1237663783138820096",34.655091182418,-0.787968348886465,24.72549,23.42736,23.27394,22.43982,21.2081,0.150374038609048
